dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 14:27:21,93,172,470,568,79,19,Youtube,data
2023-12-04 14:27:26,11,51,112,216,40,64,Bing,DDIO
2023-12-04 14:27:28,17,76,143,308,59,106,Amazon,DDIO
2023-12-04 14:27:30,78,134,322,427,56,49,Youtube,DDIO
2023-12-04 14:27:35,10,65,147,380,55,178,Bing,MSFG
2023-12-04 14:27:37,5,69,145,322,64,113,Amazon,MSFG
2023-12-04 14:27:40,86,152,408,516,66,42,Youtube,MSFG
2023-12-04 14:27:45,39,79,139,247,40,68,Bing,HOA
2023-12-04 14:27:47,12,71,140,299,59,100,Amazon,HOA
2023-12-04 14:27:50,80,160,383,493,80,30,Youtube,HOA
2023-12-04 14:27:55,13,78,162,279,65,52,Bing,FAFR
2023-12-04 14:27:57,8,66,137,323,58,128,Amazon,FAFR
2023-12-04 14:28:00,62,133,376,494,71,47,Youtube,FAFR
2023-12-04 14:28:07,48,131,207,337,83,47,Bing,WieSOichDichEmpfangen
2023-12-04 14:28:08,84,143,216,401,59,126,Amazon,WieSOichDichEmpfangen
2023-12-04 14:28:11,168,246,465,580,78,37,Youtube,WieSOichDichEmpfangen
2023-12-04 14:28:18,187,242,331,682,55,296,Bing,sagmichbitte
2023-12-04 14:28:19,6,67,305,473,61,107,Amazon,sagmichbitte
2023-12-04 14:28:22,64,117,327,431,53,51,Youtube,sagmichbitte
2023-12-04 14:28:28,12,55,126,237,43,68,Bing,ilAuraitSuffi
2023-12-04 14:28:29,10,68,138,300,58,104,Amazon,ilAuraitSuffi
2023-12-04 14:28:32,37,107,324,425,70,31,Youtube,ilAuraitSuffi
2023-12-04 14:28:47,6,45,97,254,39,118,Bing,Carnegie Mellon University
2023-12-04 14:28:49,4,63,133,283,59,91,Amazon,Carnegie Mellon University
2023-12-04 14:28:52,55,117,296,393,62,35,Youtube,Carnegie Mellon University
2023-12-04 14:28:56,123,175,245,364,52,67,Bing,Airbnb
2023-12-04 14:28:58,7,66,132,296,59,105,Amazon,Airbnb
2023-12-04 14:29:01,56,137,337,433,81,15,Youtube,Airbnb
2023-12-04 14:29:06,8,51,107,215,43,65,Bing,Facebook
2023-12-04 14:29:08,4,67,136,289,63,90,Amazon,Facebook
2023-12-04 14:29:12,82,152,369,472,70,33,Youtube,Facebook
2023-12-04 14:29:17,45,82,150,308,37,121,Bing,Youtube
2023-12-04 14:29:19,8,73,145,315,65,105,Amazon,Youtube
2023-12-04 14:29:23,92,202,601,716,110,5,Youtube,Youtube
2023-12-04 14:29:29,12,67,152,596,55,389,Bing,cirtic
2023-12-04 14:29:31,68,128,197,370,60,113,Amazon,cirtic
2023-12-04 14:29:34,66,116,333,421,50,38,Youtube,cirtic
2023-12-04 14:29:41,11,68,145,263,57,61,Bing,when would there be
2023-12-04 14:29:42,7,65,136,317,58,123,Amazon,when would there be
2023-12-04 14:29:45,68,128,349,461,60,52,Youtube,when would there be
2023-12-04 14:29:52,45,84,143,309,39,127,Bing,search the map for new
2023-12-04 14:29:53,7,68,137,301,61,103,Amazon,search the map for new
2023-12-04 14:29:58,62,121,331,414,59,24,Youtube,search the map for new
2023-12-04 14:30:04,10,48,107,221,38,76,Bing,suggestions on finals
2023-12-04 14:30:08,15,74,143,300,59,98,Amazon,suggestions on finals
2023-12-04 14:30:11,83,143,321,408,60,27,Youtube,suggestions on finals
2023-12-04 14:30:16,7,62,148,380,55,177,Bing,start
2023-12-04 14:30:19,4,65,137,315,61,117,Amazon,start
2023-12-04 14:30:21,67,131,267,376,64,45,Youtube,start
2023-12-04 14:30:26,11,64,150,317,53,114,Bing,ending
2023-12-04 14:30:28,8,79,147,325,71,107,Amazon,ending
2023-12-04 14:30:35,52,141,365,501,89,47,Youtube,ending
2023-12-04 14:30:39,11,69,130,238,58,50,Bing,safety
2023-12-04 14:30:43,7,68,140,302,61,101,Amazon,safety
2023-12-04 14:30:46,76,132,286,395,56,53,Youtube,safety
2023-12-04 14:30:51,10,54,112,262,44,106,Bing,data
2023-12-04 14:30:53,10,79,166,342,69,107,Amazon,data
2023-12-04 14:30:56,90,145,374,484,55,55,Youtube,data
2023-12-04 14:31:03,18,77,153,803,59,591,Bing,DDIO
2023-12-04 14:31:05,8,82,293,455,74,88,Amazon,DDIO
2023-12-04 14:31:09,70,141,353,451,71,27,Youtube,DDIO
2023-12-04 14:31:14,10,49,115,351,39,197,Bing,MSFG
2023-12-04 14:31:16,6,66,138,304,60,106,Amazon,MSFG
2023-12-04 14:31:19,62,131,338,438,69,31,Youtube,MSFG
2023-12-04 14:31:24,14,79,264,421,65,92,Bing,HOA
2023-12-04 14:31:26,7,69,152,315,62,101,Amazon,HOA
2023-12-04 14:31:30,65,149,427,544,84,33,Youtube,HOA
2023-12-04 14:31:35,13,75,175,287,62,50,Bing,FAFR
2023-12-04 14:31:37,7,65,146,321,58,117,Amazon,FAFR
2023-12-04 14:31:40,56,134,343,456,78,35,Youtube,FAFR
2023-12-04 14:31:45,11,53,119,234,42,73,Bing,WieSOichDichEmpfangen
2023-12-04 14:31:47,8,73,157,325,65,103,Amazon,WieSOichDichEmpfangen
2023-12-04 14:31:51,60,120,341,440,60,39,Youtube,WieSOichDichEmpfangen
2023-12-04 14:31:55,18,75,150,295,57,88,Bing,sagmichbitte
2023-12-04 14:31:57,6,71,145,306,65,96,Amazon,sagmichbitte
2023-12-04 14:32:01,66,146,351,454,80,23,Youtube,sagmichbitte
2023-12-04 14:32:05,13,58,126,286,45,115,Bing,ilAuraitSuffi
2023-12-04 14:32:07,5,70,140,402,65,197,Amazon,ilAuraitSuffi
2023-12-04 14:32:11,41,114,305,408,73,30,Youtube,ilAuraitSuffi
dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 14:22:06,8,47,102,253,39,112,Bing,Carnegie Mellon University
2023-12-04 14:22:08,7,64,130,296,57,109,Amazon,Carnegie Mellon University
2023-12-04 14:22:11,50,116,329,437,66,42,Youtube,Carnegie Mellon University
2023-12-04 14:22:16,54,96,155,250,42,53,Bing,Airbnb
2023-12-04 14:22:18,17,75,141,308,58,109,Amazon,Airbnb
2023-12-04 14:22:22,70,139,359,450,69,22,Youtube,Airbnb
2023-12-04 14:22:27,8,46,104,315,38,173,Bing,Facebook
2023-12-04 14:22:29,80,139,206,366,59,101,Amazon,Facebook
2023-12-04 14:22:33,51,127,404,490,76,10,Youtube,Facebook
2023-12-04 14:22:37,9,53,111,307,44,152,Bing,Youtube
2023-12-04 14:22:40,5,73,142,307,68,97,Amazon,Youtube
2023-12-04 14:22:43,92,162,447,543,70,26,Youtube,Youtube
2023-12-04 14:22:48,41,82,138,341,41,162,Bing,cirtic
2023-12-04 14:22:49,6,65,132,296,59,105,Amazon,cirtic
2023-12-04 14:22:52,79,163,400,502,84,18,Youtube,cirtic
2023-12-04 14:22:57,7,49,107,218,42,69,Bing,when would there be
2023-12-04 14:22:58,7,65,136,398,58,204,Amazon,when would there be
2023-12-04 14:23:01,63,133,389,492,70,33,Youtube,when would there be
2023-12-04 14:23:06,44,98,166,285,54,65,Bing,search the map for new
2023-12-04 14:23:08,5,68,137,298,63,98,Amazon,search the map for new
2023-12-04 14:23:11,57,146,369,495,89,37,Youtube,search the map for new
2023-12-04 14:23:16,7,61,133,460,54,273,Bing,suggestions on finals
2023-12-04 14:23:18,8,66,131,297,58,108,Amazon,suggestions on finals
2023-12-04 14:23:21,65,147,406,491,82,3,Youtube,suggestions on finals
2023-12-04 14:23:26,6,61,132,393,55,206,Bing,start
2023-12-04 14:23:28,7,65,133,290,58,99,Amazon,start
2023-12-04 14:23:32,54,123,341,447,69,37,Youtube,start
2023-12-04 14:23:37,10,65,168,304,55,81,Bing,ending
2023-12-04 14:23:40,5,65,139,292,60,93,Amazon,ending
2023-12-04 14:23:44,64,137,402,496,73,21,Youtube,ending
2023-12-04 14:23:48,7,49,105,285,42,138,Bing,safety
2023-12-04 14:23:50,223,281,347,514,58,109,Amazon,safety
2023-12-04 14:23:55,79,162,1020,1149,83,46,Youtube,safety
2023-12-04 14:23:59,59,113,201,317,54,62,Bing,data
2023-12-04 14:24:01,10,67,132,303,57,114,Amazon,data
2023-12-04 14:24:06,113,177,459,566,64,43,Youtube,data
2023-12-04 14:24:11,80,192,271,517,112,134,Bing,DDIO
2023-12-04 14:24:12,5,63,134,296,58,104,Amazon,DDIO
2023-12-04 14:24:15,66,134,353,463,68,42,Youtube,DDIO
2023-12-04 14:24:20,8,61,141,299,53,105,Bing,MSFG
2023-12-04 14:24:22,10,71,139,294,61,94,Amazon,MSFG
2023-12-04 14:24:24,84,158,385,523,74,64,Youtube,MSFG
2023-12-04 14:24:30,10,50,113,211,40,58,Bing,HOA
2023-12-04 14:24:32,7,69,138,306,62,106,Amazon,HOA
2023-12-04 14:24:35,72,150,374,466,78,14,Youtube,HOA
2023-12-04 14:24:40,9,65,147,270,56,67,Bing,FAFR
2023-12-04 14:24:42,6,65,132,294,59,103,Amazon,FAFR
2023-12-04 14:24:45,66,136,365,465,70,30,Youtube,FAFR
2023-12-04 14:24:50,41,83,142,460,42,276,Bing,WieSOichDichEmpfangen
2023-12-04 14:24:52,9,74,146,330,65,119,Amazon,WieSOichDichEmpfangen
2023-12-04 14:24:55,53,123,352,461,70,39,Youtube,WieSOichDichEmpfangen
2023-12-04 14:25:00,7,48,101,251,41,109,Bing,sagmichbitte
2023-12-04 14:25:01,4,66,135,289,62,92,Amazon,sagmichbitte
2023-12-04 14:25:05,54,123,326,432,69,37,Youtube,sagmichbitte
2023-12-04 14:25:09,39,77,141,271,38,92,Bing,ilAuraitSuffi
