dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 22:10:37,7,315,649,1140,308,183,Bing,data
2023-12-04 22:10:40,11,160,322,957,149,486,Amazon,data
2023-12-04 22:10:45,49,213,597,819,164,58,Youtube,data
2023-12-04 22:10:51,145,459,784,1278,314,180,Bing,DDIO
2023-12-04 22:10:54,8,156,315,640,148,177,Amazon,DDIO
2023-12-04 22:10:59,45,211,761,965,166,38,Youtube,DDIO
2023-12-04 22:11:04,143,439,761,1240,296,183,Bing,MSFG
2023-12-04 22:11:07,14,162,321,641,148,172,Amazon,MSFG
2023-12-04 22:11:11,41,202,750,994,161,83,Youtube,MSFG
2023-12-04 22:11:16,6,306,621,1112,300,191,Bing,HOA
2023-12-04 22:11:19,208,357,517,849,149,183,Amazon,HOA
2023-12-04 22:11:24,44,208,753,951,164,34,Youtube,HOA
2023-12-04 22:11:30,6,313,637,1135,307,191,Bing,FAFR
2023-12-04 22:11:32,8,160,324,644,152,168,Amazon,FAFR
2023-12-04 22:11:37,43,206,752,948,163,33,Youtube,FAFR
2023-12-04 22:11:43,6,317,653,1158,311,194,Bing,WieSOichDichEmpfangen
2023-12-04 22:11:46,6,157,319,631,151,161,Amazon,WieSOichDichEmpfangen
2023-12-04 22:11:51,32,195,1169,1366,163,34,Youtube,WieSOichDichEmpfangen
2023-12-04 22:11:56,7,314,653,1147,307,187,Bing,sagmichbitte
2023-12-04 22:11:59,10,164,324,647,154,169,Amazon,sagmichbitte
2023-12-04 22:12:04,43,205,746,963,162,55,Youtube,sagmichbitte
2023-12-04 22:12:09,142,443,758,1244,301,185,Bing,ilAuraitSuffi
2023-12-04 22:12:12,5,156,323,641,151,167,Amazon,ilAuraitSuffi
2023-12-04 22:12:17,35,197,744,948,162,42,Youtube,ilAuraitSuffi
2023-12-04 22:12:33,6,311,635,1126,305,186,Bing,Carnegie Mellon University
2023-12-04 22:12:37,5,157,318,633,152,163,Amazon,Carnegie Mellon University
2023-12-04 22:12:41,50,215,593,828,165,70,Youtube,Carnegie Mellon University
2023-12-04 22:12:47,4,302,621,1132,298,213,Bing,Airbnb
2023-12-04 22:12:50,11,163,321,645,152,172,Amazon,Airbnb
2023-12-04 22:12:54,46,211,599,806,165,42,Youtube,Airbnb
2023-12-04 22:13:00,7,327,663,1187,320,204,Bing,Facebook
2023-12-04 22:13:03,4,158,319,640,154,167,Amazon,Facebook
2023-12-04 22:13:10,52,217,769,981,165,47,Youtube,Facebook
2023-12-04 22:13:21,4,153,317,992,149,526,Amazon,Youtube
2023-12-04 22:13:28,51,223,884,1127,172,71,Youtube,Youtube
2023-12-04 22:13:34,453,759,1124,1629,306,199,Bing,cirtic
2023-12-04 22:13:38,12,164,349,669,152,168,Amazon,cirtic
2023-12-04 22:13:43,36,201,774,973,165,34,Youtube,cirtic
2023-12-04 22:13:50,7,7,1304,1812,0,508,Bing,when would there be
2023-12-04 22:13:54,7,157,451,966,150,365,Amazon,when would there be
2023-12-04 22:14:02,41,214,1057,1252,173,22,Youtube,when would there be
2023-12-04 22:14:07,7,307,707,1334,300,327,Bing,search the map for new
2023-12-04 22:14:11,262,411,571,918,149,198,Amazon,search the map for new
2023-12-04 22:14:19,44,313,1083,1363,269,11,Youtube,search the map for new
