dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 14:53:20,82,179,667,825,97,61,Youtube,data
2023-12-04 14:53:26,8,91,192,351,83,76,Bing,DDIO
2023-12-04 14:53:28,127,212,313,586,85,188,Amazon,DDIO
2023-12-04 14:53:32,49,144,568,736,95,73,Youtube,DDIO
2023-12-04 14:53:41,6,260,355,784,254,175,Amazon,MSFG
2023-12-04 14:53:49,52,52,1515,1832,0,317,Youtube,MSFG
2023-12-04 14:53:54,90,173,277,447,83,87,Bing,HOA
2023-12-04 14:53:56,8,91,189,404,83,132,Amazon,HOA
2023-12-04 14:53:59,45,139,575,739,94,70,Youtube,HOA
2023-12-04 14:54:05,8,92,192,490,84,214,Bing,FAFR
2023-12-04 14:54:07,5,88,180,398,83,135,Amazon,FAFR
2023-12-04 14:54:11,54,149,610,770,95,65,Youtube,FAFR
2023-12-04 14:54:18,124,473,575,929,349,5,Bing,WieSOichDichEmpfangen
2023-12-04 14:54:22,7,96,358,607,89,160,Amazon,WieSOichDichEmpfangen
2023-12-04 14:54:33,9,94,196,491,85,210,Bing,sagmichbitte
2023-12-04 14:54:35,4,91,184,402,87,131,Amazon,sagmichbitte
2023-12-04 14:54:40,44,139,577,728,95,56,Youtube,sagmichbitte
2023-12-04 14:54:48,10,94,197,447,84,166,Bing,ilAuraitSuffi
2023-12-04 14:54:50,5,90,187,406,85,134,Amazon,ilAuraitSuffi
2023-12-04 14:54:54,70,181,616,764,111,37,Youtube,ilAuraitSuffi
2023-12-04 14:55:09,88,175,271,429,87,71,Bing,Carnegie Mellon University
2023-12-04 14:55:12,5,88,178,409,83,148,Amazon,Carnegie Mellon University
2023-12-04 14:55:16,52,146,481,638,94,63,Youtube,Carnegie Mellon University
2023-12-04 14:55:21,11,95,201,365,84,80,Bing,Airbnb
2023-12-04 14:55:24,7,95,188,413,88,137,Amazon,Airbnb
2023-12-04 14:55:28,69,165,494,686,96,96,Youtube,Airbnb
2023-12-04 14:55:37,8,315,460,775,307,8,Amazon,Facebook
2023-12-04 14:55:41,45,139,564,746,94,88,Youtube,Facebook
2023-12-04 14:55:46,129,219,335,489,90,64,Bing,Youtube
2023-12-04 14:55:49,7,90,192,417,83,142,Amazon,Youtube
2023-12-04 14:55:54,54,150,627,775,96,52,Youtube,Youtube
2023-12-04 14:56:02,13,110,213,472,97,162,Bing,cirtic
2023-12-04 14:56:04,7,92,184,417,85,148,Amazon,cirtic
2023-12-04 14:56:08,54,146,600,747,92,55,Youtube,cirtic
2023-12-04 14:56:14,12,95,193,382,83,106,Bing,when would there be
2023-12-04 14:56:16,5,88,182,415,83,150,Amazon,when would there be
2023-12-04 14:56:20,63,164,600,748,101,47,Youtube,when would there be
2023-12-04 14:56:26,8,90,189,349,82,78,Bing,search the map for new
2023-12-04 14:56:28,11,95,189,428,84,155,Amazon,search the map for new
2023-12-04 14:56:33,55,149,620,772,94,58,Youtube,search the map for new
2023-12-04 14:56:39,12,97,202,439,85,152,Bing,suggestions on finals
2023-12-04 14:56:41,6,91,188,406,85,133,Amazon,suggestions on finals
2023-12-04 14:56:45,54,152,586,775,98,91,Youtube,suggestions on finals
2023-12-04 14:56:51,90,175,274,565,85,206,Bing,start
2023-12-04 14:56:54,8,92,186,408,84,138,Amazon,start
2023-12-04 14:56:58,63,165,620,812,102,90,Youtube,start
2023-12-04 14:57:03,11,96,202,367,85,80,Bing,ending
2023-12-04 14:57:05,8,88,181,397,80,136,Amazon,ending
2023-12-04 14:57:10,50,145,571,727,95,61,Youtube,ending
2023-12-04 14:57:16,11,95,194,370,84,92,Bing,safety
2023-12-04 14:57:19,6,95,197,434,89,148,Amazon,safety
2023-12-04 14:57:24,210,306,843,1001,96,62,Youtube,safety
2023-12-04 14:57:29,10,97,201,356,87,68,Bing,data
2023-12-04 14:57:32,6,93,184,407,87,136,Amazon,data
2023-12-04 14:57:37,56,152,626,786,96,64,Youtube,data
2023-12-04 14:57:42,11,94,220,630,83,327,Bing,DDIO
2023-12-04 14:57:44,6,89,183,402,83,136,Amazon,DDIO
2023-12-04 14:57:48,49,143,603,795,94,98,Youtube,DDIO
2023-12-04 14:57:53,11,115,245,412,104,63,Bing,MSFG
2023-12-04 14:57:55,5,89,183,399,84,132,Amazon,MSFG
2023-12-04 14:58:00,57,150,653,811,93,65,Youtube,MSFG
2023-12-04 14:58:06,19,111,212,392,92,88,Bing,HOA
2023-12-04 14:58:08,5,87,183,409,82,144,Amazon,HOA
2023-12-04 14:58:12,47,139,597,751,92,62,Youtube,HOA
2023-12-04 14:58:18,7,89,195,394,82,117,Bing,FAFR
2023-12-04 14:58:20,5,91,190,427,86,151,Amazon,FAFR
2023-12-04 14:58:24,57,149,575,725,92,58,Youtube,FAFR
2023-12-04 14:58:29,10,96,193,422,86,143,Bing,WieSOichDichEmpfangen
2023-12-04 14:58:31,8,92,188,404,84,132,Amazon,WieSOichDichEmpfangen
2023-12-04 14:58:34,56,181,610,805,125,70,Youtube,WieSOichDichEmpfangen
2023-12-04 14:58:40,88,174,272,470,86,112,Bing,sagmichbitte
2023-12-04 14:58:41,4,88,180,394,84,130,Amazon,sagmichbitte
2023-12-04 14:58:44,64,159,661,809,95,53,Youtube,sagmichbitte
2023-12-04 14:58:50,8,93,193,402,85,124,Bing,ilAuraitSuffi
2023-12-04 14:58:52,7,91,188,406,84,134,Amazon,ilAuraitSuffi
2023-12-04 14:58:56,49,148,607,759,99,53,Youtube,ilAuraitSuffi
dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 14:46:56,9,93,201,490,84,205,Bing,Carnegie Mellon University
2023-12-04 14:46:59,8,92,186,428,84,158,Amazon,Carnegie Mellon University
2023-12-04 14:47:03,55,148,594,748,93,61,Youtube,Carnegie Mellon University
2023-12-04 14:47:09,9,91,191,448,82,175,Bing,Airbnb
2023-12-04 14:47:11,12,94,188,410,82,140,Amazon,Airbnb
2023-12-04 14:47:15,49,144,575,721,95,51,Youtube,Airbnb
2023-12-04 14:47:20,6,89,200,380,83,97,Bing,Facebook
2023-12-04 14:47:23,7,126,217,439,119,103,Amazon,Facebook
2023-12-04 14:47:27,64,158,580,730,94,56,Youtube,Facebook
2023-12-04 14:47:33,7,91,200,385,84,101,Bing,Youtube
2023-12-04 14:47:35,9,100,201,436,91,144,Amazon,Youtube
2023-12-04 14:47:40,60,151,479,647,91,77,Youtube,Youtube
2023-12-04 14:47:45,90,184,295,457,94,68,Bing,cirtic
2023-12-04 14:47:47,10,92,186,420,82,152,Amazon,cirtic
2023-12-04 14:47:51,59,152,579,724,93,52,Youtube,cirtic
2023-12-04 14:47:57,15,118,225,380,103,52,Bing,when would there be
2023-12-04 14:47:59,5,89,184,408,84,140,Amazon,when would there be
2023-12-04 14:48:04,50,145,576,730,95,59,Youtube,when would there be
2023-12-04 14:48:09,95,180,290,494,85,119,Bing,search the map for new
2023-12-04 14:48:12,6,91,181,404,85,138,Amazon,search the map for new
2023-12-04 14:48:17,56,152,581,737,96,60,Youtube,search the map for new
