dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 21:54:06,13,114,225,495,101,169,Amazon,safety
2023-12-04 21:54:10,64,176,441,598,112,45,Youtube,safety
2023-12-04 21:54:14,8,189,373,728,181,174,Bing,data
2023-12-04 21:54:17,368,469,582,844,101,161,Amazon,data
2023-12-04 21:54:22,165,270,671,815,105,39,Youtube,data
2023-12-04 21:54:28,6,136,283,491,130,78,Bing,DDIO
2023-12-04 21:54:30,4,104,217,479,100,162,Amazon,DDIO
2023-12-04 21:54:33,47,156,621,761,109,31,Youtube,DDIO
2023-12-04 21:54:38,7,134,279,490,127,84,Bing,MSFG
2023-12-04 21:54:40,13,112,219,471,99,153,Amazon,MSFG
2023-12-04 21:54:43,39,151,627,782,112,43,Youtube,MSFG
2023-12-04 21:54:48,123,267,425,646,144,77,Bing,HOA
2023-12-04 21:54:50,13,119,230,484,106,148,Amazon,HOA
2023-12-04 21:54:53,45,155,522,662,110,30,Youtube,HOA
2023-12-04 21:54:58,7,143,296,519,136,87,Bing,FAFR
2023-12-04 21:55:00,12,114,225,481,102,154,Amazon,FAFR
2023-12-04 21:55:03,45,153,525,660,108,27,Youtube,FAFR
2023-12-04 21:55:07,6,144,302,517,138,77,Bing,WieSOichDichEmpfangen
2023-12-04 21:55:09,7,112,223,496,105,168,Amazon,WieSOichDichEmpfangen
2023-12-04 21:55:12,44,151,541,681,107,33,Youtube,WieSOichDichEmpfangen
2023-12-04 21:55:17,97,231,388,617,134,95,Bing,sagmichbitte
2023-12-04 21:55:18,5,107,224,497,102,171,Amazon,sagmichbitte
2023-12-04 21:55:22,36,144,514,657,108,35,Youtube,sagmichbitte
2023-12-04 21:55:26,7,143,295,512,136,81,Bing,ilAuraitSuffi
2023-12-04 21:55:28,7,109,217,498,102,179,Amazon,ilAuraitSuffi
2023-12-04 21:55:32,31,139,507,652,108,37,Youtube,ilAuraitSuffi
2023-12-04 21:55:47,100,234,383,600,134,83,Bing,Carnegie Mellon University
2023-12-04 21:55:49,286,386,506,771,100,165,Amazon,Carnegie Mellon University
2023-12-04 21:55:52,50,160,537,676,110,29,Youtube,Carnegie Mellon University
2023-12-04 21:55:57,6,144,298,512,138,76,Bing,Airbnb
2023-12-04 21:56:00,7,110,217,477,103,157,Amazon,Airbnb
2023-12-04 21:56:04,48,158,429,577,110,38,Youtube,Airbnb
2023-12-04 21:56:08,112,247,400,620,135,85,Bing,Facebook
2023-12-04 21:56:11,14,117,229,671,103,339,Amazon,Facebook
2023-12-04 21:56:14,45,148,529,670,103,38,Youtube,Facebook
2023-12-04 21:56:18,7,143,308,532,136,88,Bing,Youtube
2023-12-04 21:56:21,10,109,221,472,99,152,Amazon,Youtube
2023-12-04 21:56:25,48,157,419,563,109,35,Youtube,Youtube
2023-12-04 21:56:29,7,147,305,531,140,86,Bing,cirtic
2023-12-04 21:56:31,4,104,213,468,100,155,Amazon,cirtic
2023-12-04 21:56:35,38,144,514,650,106,30,Youtube,cirtic
2023-12-04 21:56:40,8,144,309,526,136,81,Bing,when would there be
2023-12-04 21:56:41,5,102,211,473,97,165,Amazon,when would there be
2023-12-04 21:56:45,39,146,533,683,107,43,Youtube,when would there be
2023-12-04 21:56:49,7,144,301,516,137,78,Bing,search the map for new
2023-12-04 21:56:51,11,111,218,487,100,169,Amazon,search the map for new
2023-12-04 21:56:55,52,160,544,707,108,55,Youtube,search the map for new
2023-12-04 21:56:59,101,240,386,596,139,71,Bing,suggestions on finals
2023-12-04 21:57:02,7,105,215,475,98,162,Amazon,suggestions on finals
2023-12-04 21:57:05,52,162,543,695,110,42,Youtube,suggestions on finals
2023-12-04 21:57:09,6,144,306,528,138,84,Bing,start
2023-12-04 21:57:12,206,308,421,857,102,334,Amazon,start
2023-12-04 21:57:15,1701745032473,1701745032580,1701745032960,1701745033107,107,40,Youtube,start
2023-12-04 21:57:20,6,145,300,519,139,80,Bing,ending
2023-12-04 21:57:23,5,105,213,471,100,158,Amazon,ending
2023-12-04 21:57:26,52,159,531,674,107,36,Youtube,ending
2023-12-04 21:57:31,115,251,406,622,136,80,Bing,safety
2023-12-04 21:57:33,5,112,222,533,107,204,Amazon,safety
2023-12-04 21:57:39,51,160,560,702,109,33,Youtube,safety
2023-12-04 21:57:43,7,144,302,519,137,80,Bing,data
2023-12-04 21:57:46,4,104,213,655,100,342,Amazon,data
2023-12-04 21:57:49,53,162,427,592,109,56,Youtube,data
2023-12-04 21:57:54,7,146,309,524,139,76,Bing,DDIO
2023-12-04 21:57:56,5,110,221,679,105,353,Amazon,DDIO
2023-12-04 21:58:00,40,149,580,724,109,35,Youtube,DDIO
2023-12-04 21:58:05,7,145,294,512,138,80,Bing,MSFG
2023-12-04 21:58:07,11,114,227,487,103,157,Amazon,MSFG
2023-12-04 21:58:11,46,151,524,669,105,40,Youtube,MSFG
2023-12-04 21:58:16,7,142,298,517,135,84,Bing,HOA
2023-12-04 21:58:18,7,107,223,474,100,151,Amazon,HOA
2023-12-04 21:58:21,45,159,550,689,114,25,Youtube,HOA
2023-12-04 21:58:25,97,231,383,597,134,80,Bing,FAFR
2023-12-04 21:58:27,5,106,227,487,101,159,Amazon,FAFR
2023-12-04 21:58:31,46,157,535,689,111,43,Youtube,FAFR
2023-12-04 21:58:35,7,146,301,516,139,76,Bing,WieSOichDichEmpfangen
2023-12-04 21:58:37,8,107,215,475,99,161,Amazon,WieSOichDichEmpfangen
2023-12-04 21:58:40,37,149,518,669,112,39,Youtube,WieSOichDichEmpfangen
2023-12-04 21:58:44,6,143,294,509,137,78,Bing,sagmichbitte
2023-12-04 21:58:46,8,110,224,476,102,150,Amazon,sagmichbitte
2023-12-04 21:58:49,39,145,526,662,106,30,Youtube,sagmichbitte
2023-12-04 21:58:53,121,261,412,629,140,77,Bing,ilAuraitSuffi
2023-12-04 21:58:55,7,106,214,480,99,167,Amazon,ilAuraitSuffi
2023-12-04 21:58:59,34,140,521,871,106,244,Youtube,ilAuraitSuffi
