dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 13:22:01,156,156,156,156,0,0,Youtube,safety
2023-12-04 13:22:01,1,1,3,90,0,87,Bing,data
2023-12-04 13:22:03,3,3,7,103,0,96,Amazon,data
2023-12-04 13:22:04,172,172,172,172,0,0,Youtube,data
2023-12-04 13:22:05,1,1,7,90,0,83,Bing,DDIO
2023-12-04 13:22:06,2,2,5,101,0,96,Amazon,DDIO
2023-12-04 13:22:08,149,149,149,149,0,0,Youtube,DDIO
2023-12-04 13:22:09,34,34,40,120,0,80,Bing,MSFG
2023-12-04 13:22:09,1,1,4,97,0,93,Amazon,MSFG
2023-12-04 13:22:11,143,143,143,143,0,0,Youtube,MSFG
2023-12-04 13:22:12,0,0,4,84,0,80,Bing,HOA
2023-12-04 13:22:13,5,5,8,110,0,102,Amazon,HOA
2023-12-04 13:22:14,140,140,140,140,0,0,Youtube,HOA
2023-12-04 13:22:15,1,1,6,85,0,79,Bing,FAFR
2023-12-04 13:22:16,2,2,8,101,0,93,Amazon,FAFR
2023-12-04 13:22:17,158,158,158,158,0,0,Youtube,FAFR
2023-12-04 13:22:18,1,1,4,80,0,76,Bing,WieSOichDichEmpfangen
2023-12-04 13:22:18,0,0,5,104,0,99,Amazon,WieSOichDichEmpfangen
2023-12-04 13:22:20,117,117,117,117,0,0,Youtube,WieSOichDichEmpfangen
2023-12-04 13:22:20,1,1,6,87,0,81,Bing,sagmichbitte
2023-12-04 13:22:21,1,1,6,118,0,112,Amazon,sagmichbitte
2023-12-04 13:22:22,159,159,159,159,0,0,Youtube,sagmichbitte
2023-12-04 13:22:23,20,20,26,108,0,82,Bing,ilAuraitSuffi
2023-12-04 13:22:23,0,0,5,109,0,104,Amazon,ilAuraitSuffi
2023-12-04 13:22:25,138,138,138,138,0,0,Youtube,ilAuraitSuffi
2023-12-04 13:22:42,6,82,132,210,76,2,Bing,Carnegie Mellon University
