dateTime,service site,searching string,navigationStart,fetchStart,domainLookupStart,domainLookupEnd,connectStart,secureConnectionStart,connectEnd,requestStart,responseStart,responseEnd,domLoading
2023-12-05 14:57:19,Bing,search the map for new,0,0,7,238,238,259,434,434,620,620,634
2023-12-05 14:57:23,Youtube,search the map for new,0,42,45,50,50,77,193,193,258,258,268
2023-12-05 14:57:27,Bing,suggestions on finals,0,0,4,4,5,27,77,77,144,144,285
2023-12-05 14:57:29,Amazon,suggestions on finals,0,5,23,24,25,54,257,258,373,373,383
2023-12-05 14:57:32,Youtube,suggestions on finals,0,39,40,43,44,198,702,702,880,880,895
2023-12-05 14:57:36,Bing,start,0,0,6,6,6,28,77,77,145,145,279
2023-12-05 14:57:38,Amazon,start,0,4,7,8,8,30,61,61,176,176,186
2023-12-05 14:57:42,Youtube,start,0,40,43,45,46,76,491,492,662,662,679
2023-12-05 14:57:46,Bing,ending,0,0,5,5,6,28,75,75,141,141,268
2023-12-05 14:57:52,Youtube,ending,0,35,37,39,40,88,197,198,274,274,289
2023-12-05 14:57:56,Bing,safety,0,0,4,4,5,25,72,72,139,139,259
2023-12-05 14:58:00,Amazon,safety,0,1,3,285,286,502,540,540,805,805,821
2023-12-05 14:58:02,Youtube,safety,0,62,64,70,71,102,176,177,247,247,258
2023-12-05 14:58:06,Bing,data,0,0,5,25,25,46,93,93,184,184,313
2023-12-05 14:58:10,Amazon,data,0,1,6,9,9,69,197,197,369,369,383
2023-12-05 14:58:13,Youtube,data,0,57,58,62,63,92,183,184,255,255,264
2023-12-05 14:58:17,Bing,DDIO,0,0,5,6,6,47,218,218,404,404,415
2023-12-05 14:58:20,Amazon,DDIO,0,1,5,93,93,117,193,194,313,313,323
2023-12-05 14:58:22,Youtube,DDIO,0,50,53,57,58,89,209,210,276,276,298
2023-12-05 14:58:26,Bing,MSFG,0,0,4,4,5,109,203,203,390,390,411
2023-12-05 14:58:28,Amazon,MSFG,0,1,6,6,7,76,110,110,257,257,270
2023-12-05 14:58:30,Youtube,MSFG,0,54,56,60,62,121,236,237,304,304,325
2023-12-05 14:58:34,Bing,HOA,0,0,5,5,5,28,80,80,146,146,269
2023-12-05 14:58:39,Youtube,HOA,0,45,47,54,55,84,199,199,269,269,279
2023-12-05 14:58:43,Bing,FAFR,0,0,3,27,27,48,96,96,161,161,278
2023-12-05 14:58:45,Amazon,FAFR,0,1,6,8,8,34,77,78,183,183,193
2023-12-05 14:58:49,Youtube,FAFR,0,43,45,48,49,137,588,589,686,686,703
2023-12-05 14:58:54,Bing,WieSOichDichEmpfangen,0,0,8,8,9,30,78,78,171,171,248
2023-12-05 14:58:57,Amazon,WieSOichDichEmpfangen,0,0,5,6,7,80,283,284,381,381,394
2023-12-05 14:58:59,Youtube,WieSOichDichEmpfangen,0,39,40,44,44,72,180,180,309,309,319
2023-12-05 14:59:03,Bing,sagmichbitte,0,0,4,24,24,46,94,94,158,158,292
2023-12-05 14:59:05,Amazon,sagmichbitte,0,0,4,5,5,195,231,231,508,508,520
2023-12-05 14:59:12,Bing,ilAuraitSuffi,0,0,7,7,8,28,79,79,146,146,161
2023-12-05 14:59:14,Amazon,ilAuraitSuffi,0,0,4,67,68,96,299,300,402,402,413
2023-12-05 14:59:17,Youtube,ilAuraitSuffi,0,26,28,31,31,122,513,514,635,635,651
2023-12-05 14:59:21,Bing,Carnegie Mellon University,0,0,5,5,5,27,74,74,138,138,262
2023-12-05 14:59:23,Amazon,Carnegie Mellon University,0,1,5,6,6,30,60,60,162,162,175
2023-12-05 14:59:26,Youtube,Carnegie Mellon University,0,42,45,47,48,82,368,369,535,535,552
2023-12-05 14:59:31,Bing,Airbnb,0,0,4,4,5,29,76,76,163,163,289
2023-12-05 14:59:33,Amazon,Airbnb,0,1,6,41,41,63,93,93,180,180,192
2023-12-05 14:59:37,Youtube,Airbnb,0,44,47,49,50,182,645,646,799,799,810
2023-12-05 14:59:42,Bing,Facebook,0,0,6,25,25,45,289,289,366,366,379
2023-12-05 14:59:46,Amazon,Facebook,0,1,4,5,6,89,264,265,445,445,455
2023-12-05 14:59:47,Youtube,Facebook,0,48,52,54,55,84,204,205,273,273,287
2023-12-05 14:59:52,Bing,Youtube,0,0,4,4,4,198,280,280,498,498,515
2023-12-05 14:59:57,Youtube,Youtube,0,54,55,63,64,92,229,230,314,314,326
2023-12-05 15:00:01,Bing,cirtic,0,0,5,5,5,106,189,189,406,406,422
2023-12-05 15:00:04,Amazon,cirtic,0,1,4,6,6,152,184,186,336,336,349
2023-12-05 15:00:10,Bing,when would there be,0,0,5,5,5,26,77,77,146,146,275
2023-12-05 15:00:11,Amazon,when would there be,0,4,16,18,19,41,74,74,179,179,190
2023-12-05 15:00:16,Youtube,when would there be,0,19,21,24,26,107,553,554,645,645,666
2023-12-05 15:00:21,Bing,search the map for new,0,0,7,65,66,256,440,441,525,525,538
2023-12-05 15:00:24,Amazon,search the map for new,0,1,6,9,9,159,189,190,386,386,402
2023-12-05 15:00:27,Youtube,search the map for new,0,55,60,63,64,94,212,212,282,282,297
2023-12-05 15:00:32,Bing,suggestions on finals,0,0,5,5,6,159,326,326,489,489,507
2023-12-05 15:00:34,Amazon,suggestions on finals,0,8,23,24,25,68,238,238,381,381,411
2023-12-05 15:00:36,Youtube,suggestions on finals,0,46,49,52,53,81,195,196,262,262,272
2023-12-05 15:00:41,Bing,start,0,0,5,63,63,82,267,267,422,422,434
2023-12-05 15:00:43,Amazon,start,0,0,3,4,5,74,107,107,377,377,390
2023-12-05 15:00:44,Youtube,start,0,51,53,55,56,88,198,198,275,275,284
2023-12-05 15:00:49,Bing,ending,0,0,7,7,7,29,80,80,289,289,303
2023-12-05 15:00:52,Amazon,ending,0,1,5,176,176,198,261,262,371,371,385
2023-12-05 15:00:54,Youtube,ending,0,47,55,58,60,88,213,214,286,286,299
2023-12-05 15:00:59,Bing,safety,0,0,8,8,8,157,241,242,443,443,464
2023-12-05 15:01:06,Youtube,safety,0,94,101,106,108,143,262,263,341,341,356
2023-12-05 15:01:11,Bing,data,0,0,5,5,5,42,211,211,400,400,457
2023-12-05 15:01:13,Amazon,data,0,1,4,5,5,31,62,63,150,150,160
2023-12-05 15:01:14,Youtube,data,0,44,46,54,54,82,236,237,337,337,348
2023-12-05 15:01:19,Bing,DDIO,0,0,5,95,95,115,309,310,472,472,483
2023-12-05 15:01:21,Amazon,DDIO,0,1,3,5,5,86,125,126,220,220,231
2023-12-05 15:01:23,Youtube,DDIO,0,46,49,52,53,81,207,207,278,278,297
2023-12-05 15:01:27,Bing,MSFG,0,0,5,5,5,39,90,91,155,155,288
2023-12-05 15:01:33,Youtube,MSFG,0,49,53,62,63,90,199,200,271,271,283
2023-12-05 15:01:38,Bing,HOA,0,0,5,5,6,90,173,173,370,370,387
2023-12-05 15:01:40,Amazon,HOA,0,1,10,77,77,98,254,254,405,405,416
2023-12-05 15:01:43,Youtube,HOA,0,47,51,55,56,87,331,331,409,409,432
2023-12-05 15:01:47,Bing,FAFR,0,0,5,208,209,233,505,505,602,602,616
2023-12-05 15:01:50,Amazon,FAFR,0,3,6,6,7,142,307,307,456,456,474
2023-12-05 15:01:52,Youtube,FAFR,0,59,63,66,67,98,214,214,274,274,291
2023-12-05 15:01:56,Bing,WieSOichDichEmpfangen,0,0,4,4,5,193,293,293,510,510,527
2023-12-05 15:01:58,Amazon,WieSOichDichEmpfangen,0,0,3,4,4,93,125,125,449,449,458
2023-12-05 15:02:01,Youtube,WieSOichDichEmpfangen,0,33,36,38,38,95,432,433,501,501,513
2023-12-05 15:02:06,Bing,sagmichbitte,0,0,8,8,8,38,277,278,358,358,373
2023-12-05 15:02:08,Amazon,sagmichbitte,0,1,4,5,6,94,128,128,281,281,293
2023-12-05 15:02:16,Bing,ilAuraitSuffi,0,0,5,5,5,52,134,136,351,351,362
2023-12-05 15:02:18,Amazon,ilAuraitSuffi,0,0,4,5,6,89,269,270,447,447,458
2023-12-05 15:02:21,Youtube,ilAuraitSuffi,0,28,31,33,34,76,348,348,430,430,444
