dateTime,service site,searching string,navigationStart,fetchStart,domainLookupStart,domainLookupEnd,connectStart,secureConnectionStart,connectEnd,requestStart,responseStart,responseEnd,domLoading
2023-12-05 21:03:21,Amazon,when would there be,0,0,4,5,6,53,113,113,196,196,208
2023-12-05 21:03:24,Youtube,when would there be,0,0,0,3,3,59,278,278,371,371,380
2023-12-05 21:03:29,Bing,search the map for new,0,0,7,7,7,86,193,193,337,337,399
2023-12-05 21:03:30,Amazon,search the map for new,0,0,4,5,6,40,97,97,179,179,187
2023-12-05 21:03:32,Youtube,search the map for new,0,0,1,3,3,48,283,283,373,373,380
2023-12-05 21:03:37,Bing,suggestions on finals,0,0,7,8,8,97,226,226,389,389,447
2023-12-05 21:03:37,Amazon,suggestions on finals,0,0,4,5,5,42,87,87,165,165,174
2023-12-05 21:03:40,Youtube,suggestions on finals,0,0,1,4,5,62,292,292,387,387,399
2023-12-05 21:03:45,Bing,start,0,0,8,8,8,112,219,220,443,443,529
2023-12-05 21:03:53,Bing,ending,0,0,7,40,40,123,236,237,371,371,438
2023-12-05 21:03:53,Amazon,ending,0,1,5,6,7,52,105,106,187,187,195
2023-12-05 21:03:58,Youtube,ending,0,0,1,5,6,61,236,237,329,329,340
2023-12-05 21:04:02,Bing,safety,0,0,7,7,7,96,203,204,340,340,382
2023-12-05 21:04:03,Amazon,safety,0,1,10,11,11,51,100,100,189,190,199
2023-12-05 21:04:06,Youtube,safety,0,0,2,5,5,46,243,244,350,350,360
2023-12-05 21:04:11,Bing,data,0,0,6,49,49,149,244,244,462,462,504
2023-12-05 21:04:11,Amazon,data,0,1,4,4,6,87,154,154,237,237,246
2023-12-05 21:04:14,Youtube,data,0,0,1,4,5,51,280,280,403,403,415
2023-12-05 21:04:19,Bing,DDIO,0,0,8,8,9,98,348,348,596,596,699
2023-12-05 21:04:20,Amazon,DDIO,0,1,2,63,64,96,149,149,232,232,245
2023-12-05 21:04:23,Youtube,DDIO,0,0,1,3,4,43,270,270,370,370,379
2023-12-05 21:04:28,Bing,MSFG,0,0,7,101,101,178,275,275,470,470,504
2023-12-05 21:04:28,Amazon,MSFG,0,1,3,4,5,45,89,90,166,166,174
2023-12-05 21:04:36,Bing,HOA,0,0,8,8,9,97,197,197,329,329,435
2023-12-05 21:04:37,Amazon,HOA,0,0,7,9,9,66,132,132,212,212,225
2023-12-05 21:04:39,Youtube,HOA,0,0,1,3,3,54,292,293,396,396,410
2023-12-05 21:04:44,Bing,FAFR,0,0,7,7,7,90,191,191,396,396,467
2023-12-05 21:04:45,Amazon,FAFR,0,1,7,8,8,58,165,165,247,247,256
2023-12-05 21:04:48,Youtube,FAFR,0,0,1,4,5,61,276,277,376,376,383
2023-12-05 21:04:53,Bing,WieSOichDichEmpfangen,0,0,6,99,99,179,281,281,499,499,528
2023-12-05 21:04:53,Amazon,WieSOichDichEmpfangen,0,1,3,4,4,40,84,84,159,159,167
2023-12-05 21:04:57,Youtube,WieSOichDichEmpfangen,0,0,2,4,4,47,277,278,363,363,375
2023-12-05 21:05:01,Bing,sagmichbitte,0,0,7,7,8,94,196,196,327,327,406
2023-12-05 21:05:02,Amazon,sagmichbitte,0,0,2,4,5,51,118,119,222,222,230
2023-12-05 21:05:05,Youtube,sagmichbitte,0,0,1,3,3,49,243,245,331,331,341
2023-12-05 21:05:09,Bing,ilAuraitSuffi,0,0,7,11,11,102,203,204,344,344,376
2023-12-05 21:05:10,Amazon,ilAuraitSuffi,0,1,4,5,5,49,104,105,198,198,208
2023-12-05 21:05:13,Youtube,ilAuraitSuffi,0,0,1,4,4,44,224,225,346,346,356
2023-12-05 21:05:18,Bing,Carnegie Mellon University,0,0,7,54,54,181,279,279,429,429,513
2023-12-05 21:05:19,Amazon,Carnegie Mellon University,0,2,7,8,8,50,107,107,221,221,229
2023-12-05 21:05:22,Youtube,Carnegie Mellon University,0,0,1,3,3,40,226,227,311,311,322
2023-12-05 21:05:26,Bing,Airbnb,0,0,7,7,7,85,179,179,322,322,381
2023-12-05 21:05:27,Amazon,Airbnb,0,1,6,7,7,48,92,92,173,173,181
2023-12-05 21:05:29,Youtube,Airbnb,0,0,1,5,6,86,264,264,374,374,381
2023-12-05 21:05:36,Bing,Facebook,0,0,9,9,10,103,219,219,378,378,414
2023-12-05 21:05:37,Amazon,Facebook,0,1,6,317,318,367,411,412,491,491,503
2023-12-05 21:05:40,Youtube,Facebook,0,0,2,4,4,46,256,257,344,344,353
2023-12-05 21:05:45,Bing,Youtube,0,0,7,7,8,87,227,227,378,378,407
2023-12-05 21:05:45,Amazon,Youtube,0,1,9,10,10,60,130,130,207,207,216
2023-12-05 21:05:48,Youtube,Youtube,0,0,1,3,4,76,250,251,370,370,383
2023-12-05 21:05:54,Bing,cirtic,0,0,7,50,50,128,224,225,863,863,917
2023-12-05 21:05:54,Amazon,cirtic,0,1,4,5,6,44,97,99,178,179,187
2023-12-05 21:05:57,Youtube,cirtic,0,0,1,3,3,50,223,223,309,309,321
2023-12-05 21:06:02,Bing,when would there be,0,0,10,90,90,170,268,268,449,449,487
2023-12-05 21:06:03,Amazon,when would there be,0,1,5,8,9,57,128,129,227,228,238
2023-12-05 21:06:05,Youtube,when would there be,0,0,1,3,4,48,227,227,330,330,342
2023-12-05 21:06:10,Bing,search the map for new,0,0,8,8,8,97,225,225,388,388,453
2023-12-05 21:06:11,Amazon,search the map for new,0,1,4,5,6,53,100,100,176,176,186
2023-12-05 21:06:15,Youtube,search the map for new,0,0,1,5,5,43,432,433,955,955,965
2023-12-05 21:06:20,Bing,suggestions on finals,0,0,9,10,10,90,184,184,341,341,364
2023-12-05 21:06:24,Youtube,suggestions on finals,0,0,2,4,4,49,246,246,332,332,345
2023-12-05 21:06:30,Bing,start,0,0,8,45,46,131,224,224,543,543,579
2023-12-05 21:06:31,Amazon,start,0,1,5,75,76,122,173,173,274,274,284
2023-12-05 21:06:33,Youtube,start,0,0,1,4,4,49,244,244,329,329,337
2023-12-05 21:06:38,Bing,ending,0,0,7,7,7,115,239,239,362,362,432
2023-12-05 21:06:38,Amazon,ending,0,1,3,5,6,55,171,171,241,241,250
2023-12-05 21:06:42,Youtube,ending,0,0,7,10,10,68,284,284,377,377,388
2023-12-05 21:06:47,Bing,safety,0,0,7,7,12,113,215,216,418,418,445
2023-12-05 21:06:48,Amazon,safety,0,7,12,13,14,52,110,110,193,193,202
2023-12-05 21:06:50,Youtube,safety,0,0,1,3,3,42,202,203,283,283,292
2023-12-05 21:06:55,Bing,data,0,0,12,47,47,136,224,225,449,449,521
2023-12-05 21:06:56,Amazon,data,0,1,2,56,57,130,186,186,293,293,300
2023-12-05 21:06:59,Youtube,data,0,0,5,8,8,52,265,266,376,376,385
2023-12-05 21:07:04,Bing,DDIO,0,0,8,64,65,158,261,261,490,490,562
2023-12-05 21:07:04,Amazon,DDIO,0,0,4,5,6,49,104,104,210,210,223
2023-12-05 21:07:11,Bing,MSFG,0,0,6,7,7,88,181,181,315,315,327
2023-12-05 21:07:12,Amazon,MSFG,0,1,4,5,6,42,103,103,176,176,185
