dateTime,service site,searching string,navigationStart,fetchStart,domainLookupStart,domainLookupEnd,connectStart,secureConnectionStart,connectEnd,requestStart,responseStart,responseEnd,domLoading
2023-12-05 21:59:02,Youtube,cirtic,0,0,2,91,92,213,645,645,818,818,835
2023-12-05 21:59:06,Bing,when would there be,0,0,6,6,6,95,209,209,349,349,406
2023-12-05 21:59:07,Amazon,when would there be,0,1,3,94,95,184,289,289,454,455,462
2023-12-05 21:59:17,Bing,search the map for new,0,0,7,7,8,107,217,217,361,361,445
2023-12-05 21:59:18,Amazon,search the map for new,0,0,7,8,8,98,220,220,401,401,415
2023-12-05 21:59:22,Youtube,search the map for new,0,0,1,4,4,119,657,657,826,826,845
2023-12-05 21:59:27,Bing,suggestions on finals,0,0,6,111,112,209,307,307,462,462,515
2023-12-05 21:59:27,Amazon,suggestions on finals,0,1,6,7,7,90,196,196,363,364,371
2023-12-05 21:59:31,Youtube,suggestions on finals,0,0,1,3,3,114,505,506,695,695,704
2023-12-05 21:59:36,Bing,start,0,0,7,7,7,94,198,199,374,374,439
2023-12-05 21:59:37,Amazon,start,0,1,3,4,5,108,309,309,801,801,817
2023-12-05 21:59:41,Youtube,start,0,0,1,3,4,143,625,625,842,842,853
2023-12-05 21:59:46,Bing,ending,0,0,7,93,93,178,302,303,468,468,536
2023-12-05 21:59:47,Amazon,ending,0,0,6,7,8,101,197,197,371,371,379
2023-12-05 21:59:51,Youtube,ending,0,0,1,2,2,105,551,552,729,729,736
2023-12-05 21:59:55,Bing,safety,0,0,7,91,92,192,303,303,439,439,492
2023-12-05 21:59:56,Amazon,safety,0,1,4,6,6,94,193,193,408,411,418
2023-12-05 22:00:01,Youtube,safety,0,0,2,4,5,210,629,630,843,843,859
2023-12-05 22:00:05,Bing,data,0,0,6,6,7,196,293,293,441,441,503
2023-12-05 22:00:07,Amazon,data,0,1,4,93,93,257,354,354,522,522,538
2023-12-05 22:00:11,Youtube,data,0,0,1,4,4,120,539,539,715,715,731
2023-12-05 22:00:15,Bing,DDIO,0,0,8,8,8,96,225,225,377,377,472
2023-12-05 22:00:16,Amazon,DDIO,0,1,3,5,6,112,247,247,436,436,444
2023-12-05 22:00:20,Youtube,DDIO,0,0,1,3,4,145,548,548,716,716,724
2023-12-05 22:00:25,Bing,MSFG,0,0,6,7,8,96,223,223,383,383,411
2023-12-05 22:00:26,Amazon,MSFG,0,0,4,5,5,108,252,252,416,416,429
2023-12-05 22:00:30,Youtube,MSFG,0,0,1,3,3,116,756,757,927,927,937
2023-12-05 22:00:35,Bing,HOA,0,0,7,180,180,279,399,400,553,553,618
2023-12-05 22:00:36,Amazon,HOA,0,1,6,7,8,98,364,364,559,559,566
2023-12-05 22:00:40,Youtube,HOA,0,0,0,2,3,164,605,606,773,773,781
2023-12-05 22:00:44,Bing,FAFR,0,0,6,6,7,105,207,207,335,335,405
2023-12-05 22:00:45,Amazon,FAFR,0,1,7,8,9,104,330,331,493,496,509
2023-12-05 22:00:54,Bing,WieSOichDichEmpfangen,0,0,6,7,7,90,191,191,329,329,400
2023-12-05 22:00:55,Amazon,WieSOichDichEmpfangen,0,0,6,8,9,98,202,202,371,371,384
2023-12-05 22:00:59,Youtube,WieSOichDichEmpfangen,0,0,3,5,5,113,566,567,770,770,781
2023-12-05 22:01:04,Bing,sagmichbitte,0,0,9,91,92,179,292,292,486,486,565
2023-12-05 22:01:05,Amazon,sagmichbitte,0,1,3,4,5,164,276,277,458,459,467
2023-12-05 22:01:09,Youtube,sagmichbitte,0,0,1,3,4,112,579,579,754,754,771
2023-12-05 22:01:14,Bing,ilAuraitSuffi,0,0,7,7,7,99,314,314,462,462,506
2023-12-05 22:01:15,Amazon,ilAuraitSuffi,0,1,2,4,5,90,185,185,364,364,374
2023-12-05 22:01:20,Youtube,ilAuraitSuffi,0,0,1,4,4,131,646,647,815,815,829
2023-12-05 22:01:25,Bing,Carnegie Mellon University,0,0,4,4,5,91,188,189,332,332,401
2023-12-05 22:01:26,Amazon,Carnegie Mellon University,0,1,3,95,95,183,301,301,468,469,477
2023-12-05 22:01:29,Youtube,Carnegie Mellon University,0,0,3,5,5,147,728,728,1043,1043,1059
2023-12-05 22:01:34,Bing,Airbnb,0,0,4,4,5,94,208,208,344,344,412
2023-12-05 22:01:35,Amazon,Airbnb,0,0,4,5,5,97,196,197,370,370,378
2023-12-05 22:01:40,Youtube,Airbnb,0,0,1,3,3,147,551,552,735,735,744
2023-12-05 22:01:44,Bing,Facebook,0,0,6,11,11,251,386,386,623,623,660
2023-12-05 22:01:45,Amazon,Facebook,0,1,5,115,116,198,307,307,476,476,489
2023-12-05 22:01:49,Youtube,Facebook,0,0,1,3,4,126,546,546,745,745,762
2023-12-05 22:01:54,Bing,Youtube,0,0,4,4,5,131,246,246,389,389,436
2023-12-05 22:01:55,Amazon,Youtube,0,0,2,5,5,100,270,270,438,440,448
2023-12-05 22:01:59,Youtube,Youtube,0,0,0,2,3,111,520,520,789,789,799
2023-12-05 22:02:04,Bing,cirtic,0,0,9,98,99,211,307,307,539,539,573
2023-12-05 22:02:06,Amazon,cirtic,0,1,6,7,8,116,593,593,799,799,811
2023-12-05 22:02:10,Youtube,cirtic,0,0,1,3,4,138,658,658,873,873,882
2023-12-05 22:02:15,Bing,when would there be,0,0,7,7,7,132,234,234,507,507,743
2023-12-05 22:02:16,Amazon,when would there be,0,1,6,127,128,217,329,330,533,533,542
2023-12-05 22:02:20,Youtube,when would there be,0,0,1,4,4,129,572,573,762,762,772
2023-12-05 22:02:25,Bing,search the map for new,0,0,7,7,8,90,190,191,327,327,391
2023-12-05 22:02:26,Amazon,search the map for new,0,1,8,9,9,114,218,219,387,387,395
