dateTime,service site,searching string,navigationStart,fetchStart,domainLookupStart,domainLookupEnd,connectStart,secureConnectionStart,connectEnd,requestStart,responseStart,responseEnd,domLoading
2023-12-05 21:41:39,Bing,when would there be,0,0,3,4,4,28,328,328,406,406,417
2023-12-05 21:41:40,Amazon,when would there be,0,2,6,8,8,52,111,112,181,181,190
2023-12-05 21:41:43,Youtube,when would there be,0,0,1,3,3,59,408,408,494,494,504
2023-12-05 21:41:47,Bing,search the map for new,0,0,4,4,5,34,103,103,184,184,322
2023-12-05 21:41:51,Youtube,search the map for new,0,0,1,2,3,29,291,292,433,433,443
2023-12-05 21:41:55,Bing,suggestions on finals,0,0,7,7,8,36,106,106,179,179,190
2023-12-05 21:41:56,Amazon,suggestions on finals,0,2,7,48,48,94,169,170,248,248,256
2023-12-05 21:41:59,Youtube,suggestions on finals,0,0,3,4,5,47,260,261,362,362,372
2023-12-05 21:42:04,Bing,start,0,0,7,262,262,829,1328,1329,1409,1409,1423
2023-12-05 21:42:05,Amazon,start,0,1,5,8,8,54,126,126,194,194,202
2023-12-05 21:42:08,Youtube,start,0,0,1,4,4,48,350,350,456,456,464
2023-12-05 21:42:12,Bing,ending,0,0,6,6,6,32,99,100,176,176,311
2023-12-05 21:42:12,Amazon,ending,0,1,4,6,7,61,114,115,191,192,199
2023-12-05 21:42:15,Youtube,ending,0,0,1,3,4,44,245,246,337,337,345
2023-12-05 21:42:19,Bing,safety,0,0,3,4,4,120,198,198,276,276,289
2023-12-05 21:42:20,Amazon,safety,0,4,8,9,10,72,123,123,330,330,339
2023-12-05 21:42:23,Youtube,safety,0,0,1,3,4,39,287,288,498,498,509
2023-12-05 21:42:27,Bing,data,0,0,6,6,6,40,159,160,233,233,352
2023-12-05 21:42:28,Amazon,data,0,1,3,5,6,70,171,171,244,244,252
2023-12-05 21:42:32,Youtube,data,0,0,1,3,3,63,318,318,413,413,422
2023-12-05 21:42:36,Bing,DDIO,0,0,7,8,8,39,123,123,202,202,218
2023-12-05 21:42:37,Amazon,DDIO,0,1,3,5,6,46,100,100,185,185,195
2023-12-05 21:42:40,Youtube,DDIO,0,0,1,4,4,41,261,262,341,341,349
2023-12-05 21:42:44,Bing,MSFG,0,0,6,7,7,30,102,102,178,178,194
2023-12-05 21:42:45,Amazon,MSFG,0,1,3,4,6,55,109,109,179,180,188
2023-12-05 21:42:47,Youtube,MSFG,0,0,1,3,4,40,230,231,316,316,324
2023-12-05 21:42:51,Bing,HOA,0,0,4,5,5,172,240,241,317,317,328
2023-12-05 21:42:52,Amazon,HOA,0,5,9,10,10,55,115,115,184,184,194
2023-12-05 21:42:55,Youtube,HOA,0,0,2,7,7,64,243,243,336,336,345
2023-12-05 21:43:00,Bing,FAFR,0,0,9,9,9,34,105,105,183,183,195
2023-12-05 21:43:00,Amazon,FAFR,0,3,9,41,42,92,167,169,243,243,252
2023-12-05 21:43:05,Youtube,FAFR,0,0,1,4,4,95,332,332,453,453,467
2023-12-05 21:43:09,Bing,WieSOichDichEmpfangen,0,0,8,8,8,37,112,114,202,202,228
2023-12-05 21:43:10,Amazon,WieSOichDichEmpfangen,0,2,6,8,8,62,135,136,263,263,274
2023-12-05 21:43:13,Youtube,WieSOichDichEmpfangen,0,0,1,4,5,62,278,278,361,361,375
2023-12-05 21:43:17,Bing,sagmichbitte,0,0,8,34,35,69,148,148,234,234,245
2023-12-05 21:43:18,Amazon,sagmichbitte,0,0,7,9,10,58,119,119,197,197,208
2023-12-05 21:43:22,Youtube,sagmichbitte,0,0,1,7,7,46,328,329,414,414,428
2023-12-05 21:43:27,Bing,ilAuraitSuffi,0,0,11,47,47,75,137,138,212,212,223
2023-12-05 21:43:31,Youtube,ilAuraitSuffi,0,0,2,5,6,44,290,290,427,427,439
2023-12-05 21:43:36,Bing,Carnegie Mellon University,0,0,12,12,13,46,146,147,227,227,245
2023-12-05 21:43:37,Amazon,Carnegie Mellon University,0,1,5,7,8,63,147,148,390,390,405
2023-12-05 21:43:40,Youtube,Carnegie Mellon University,0,0,1,3,3,31,241,242,479,479,490
2023-12-05 21:43:44,Bing,Airbnb,0,0,7,7,8,43,126,126,207,207,239
2023-12-05 21:43:45,Amazon,Airbnb,0,1,14,16,16,64,132,132,220,220,231
2023-12-05 21:43:48,Youtube,Airbnb,0,0,5,8,8,53,360,361,455,455,471
2023-12-05 21:43:52,Bing,Facebook,0,0,6,6,7,38,103,103,176,176,252
2023-12-05 21:43:56,Youtube,Facebook,0,0,1,3,3,46,289,290,373,373,383
2023-12-05 21:44:00,Bing,Youtube,0,0,5,5,5,36,104,104,192,192,325
2023-12-05 21:44:01,Amazon,Youtube,0,0,3,4,5,75,143,144,352,352,363
2023-12-05 21:44:04,Youtube,Youtube,0,0,2,4,5,37,248,249,354,354,363
2023-12-05 21:44:09,Bing,cirtic,0,0,7,7,7,31,137,137,213,213,225
