dateTime,service site,searching string,navigationStart,fetchStart,domainLookupStart,domainLookupEnd,connectStart,secureConnectionStart,connectEnd,requestStart,responseStart,responseEnd,domLoading
2023-12-06 01:56:50,Youtube,Youtube,0,0,1,2,3,74,344,344,468,468,485
2023-12-06 01:56:54,Bing,cirtic,0,0,1,240,241,281,340,340,425,482,442
2023-12-06 01:56:55,Amazon,cirtic,0,0,12,13,14,67,129,129,220,220,228
2023-12-06 01:56:58,Youtube,cirtic,0,0,0,3,3,71,349,349,481,481,489
2023-12-06 01:57:02,Bing,when would there be,0,0,2,4,5,49,110,111,197,252,319
2023-12-06 01:57:02,Amazon,when would there be,0,1,10,11,12,76,144,144,234,234,243
2023-12-06 01:57:05,Youtube,when would there be,0,0,1,2,3,73,346,346,471,471,479
2023-12-06 01:57:09,Bing,search the map for new,0,0,2,6,6,53,113,113,209,261,352
2023-12-06 01:57:10,Amazon,search the map for new,0,1,12,13,13,68,133,134,239,239,247
2023-12-06 01:57:13,Youtube,search the map for new,0,0,1,3,3,83,398,398,526,526,535
2023-12-06 01:57:17,Bing,suggestions on finals,0,0,3,5,6,55,113,113,203,256,333
2023-12-06 01:57:17,Amazon,suggestions on finals,0,1,8,10,10,69,134,134,227,227,236
2023-12-06 01:57:20,Youtube,suggestions on finals,0,0,1,3,3,80,375,376,511,511,522
2023-12-06 01:57:24,Bing,start,0,0,1,46,46,96,163,163,388,469,408
2023-12-06 01:57:25,Amazon,start,0,0,9,11,12,77,144,144,240,240,249
2023-12-06 01:57:28,Youtube,start,0,0,1,3,4,79,353,354,489,489,501
2023-12-06 01:57:32,Bing,ending,0,0,2,7,7,57,133,133,239,323,362
2023-12-06 01:57:33,Amazon,ending,0,1,12,13,13,70,136,136,228,228,237
2023-12-06 01:57:36,Youtube,ending,0,0,1,2,2,71,353,353,471,471,490
2023-12-06 01:57:40,Bing,safety,0,0,1,89,91,292,413,414,581,667,641
2023-12-06 01:57:50,Bing,data,0,0,2,6,8,49,125,125,219,293,238
2023-12-06 01:57:50,Amazon,data,0,1,17,18,18,74,140,140,232,232,240
2023-12-06 01:57:52,Youtube,data,0,0,1,2,3,70,329,329,451,451,459
2023-12-06 01:57:56,Bing,DDIO,0,0,2,6,8,48,104,104,194,244,244
2023-12-06 01:57:57,Amazon,DDIO,0,0,9,9,10,62,128,128,221,225,229
2023-12-06 01:57:59,Youtube,DDIO,0,0,1,3,3,71,351,351,468,468,479
2023-12-06 01:58:03,Bing,MSFG,0,0,1,44,44,85,143,144,225,278,328
2023-12-06 01:58:04,Amazon,MSFG,0,1,9,10,11,64,131,131,227,227,237
2023-12-06 01:58:07,Youtube,MSFG,0,0,1,2,2,73,342,342,468,468,477
2023-12-06 01:58:11,Bing,HOA,0,0,1,8,9,54,117,117,207,297,225
2023-12-06 01:58:11,Amazon,HOA,0,1,11,95,96,153,218,218,313,313,320
2023-12-06 01:58:14,Youtube,HOA,0,0,0,2,3,73,343,343,455,455,463
2023-12-06 01:58:18,Bing,FAFR,0,0,2,211,211,259,319,319,421,473,440
2023-12-06 01:58:19,Amazon,FAFR,0,0,11,12,12,73,137,138,225,225,233
2023-12-06 01:58:22,Youtube,FAFR,0,0,1,3,3,77,339,340,454,454,471
2023-12-06 01:58:26,Bing,WieSOichDichEmpfangen,0,0,1,6,7,47,108,108,289,346,307
2023-12-06 01:58:27,Amazon,WieSOichDichEmpfangen,0,1,11,12,13,67,130,131,218,218,226
2023-12-06 01:58:30,Youtube,WieSOichDichEmpfangen,0,0,1,3,3,73,346,347,473,473,484
2023-12-06 01:58:34,Bing,sagmichbitte,0,0,2,7,8,50,106,106,199,251,216
2023-12-06 01:58:34,Amazon,sagmichbitte,0,0,12,14,14,67,129,130,221,221,230
2023-12-06 01:58:37,Youtube,sagmichbitte,0,0,1,2,3,75,346,346,471,471,479
2023-12-06 01:58:41,Bing,ilAuraitSuffi,0,0,2,6,9,62,127,128,218,267,245
2023-12-06 01:58:42,Amazon,ilAuraitSuffi,0,0,12,13,14,77,143,143,231,231,240
2023-12-06 01:58:44,Youtube,ilAuraitSuffi,0,0,1,3,3,82,366,366,493,493,503
2023-12-06 01:58:48,Bing,Carnegie Mellon University,0,0,1,218,219,276,347,348,447,519,472
2023-12-06 01:58:49,Amazon,Carnegie Mellon University,0,1,11,12,13,66,128,129,218,218,226
2023-12-06 01:58:51,Youtube,Carnegie Mellon University,0,0,0,2,2,72,359,360,488,488,496
2023-12-06 01:58:56,Bing,Airbnb,0,1,13,13,13,55,107,107,193,193,211
2023-12-06 01:58:56,Amazon,Airbnb,0,1,15,16,17,75,139,139,226,227,234
2023-12-06 01:58:59,Youtube,Airbnb,0,0,4,6,6,73,343,344,463,463,480
2023-12-06 01:59:03,Bing,Facebook,0,0,1,5,6,51,105,105,195,281,335
2023-12-06 01:59:04,Amazon,Facebook,0,0,12,13,13,67,135,135,222,222,231
2023-12-06 01:59:07,Youtube,Facebook,0,0,1,2,3,74,343,343,459,459,469
2023-12-06 01:59:11,Bing,Youtube,0,0,2,6,7,47,103,104,191,271,215
2023-12-06 01:59:12,Amazon,Youtube,0,1,12,13,13,67,138,139,226,226,234
2023-12-06 01:59:14,Youtube,Youtube,0,0,1,2,3,69,337,338,459,459,478
2023-12-06 01:59:18,Bing,cirtic,0,0,1,6,7,49,102,102,195,243,328
2023-12-06 01:59:18,Amazon,cirtic,0,1,10,11,12,68,132,132,220,220,229
2023-12-06 01:59:21,Youtube,cirtic,0,0,1,2,3,76,340,340,468,468,477
2023-12-06 01:59:25,Bing,when would there be,0,0,2,6,7,54,115,115,207,258,229
2023-12-06 01:59:26,Amazon,when would there be,0,1,12,13,14,74,138,138,228,228,236
2023-12-06 01:59:29,Youtube,when would there be,0,0,0,3,3,79,371,372,523,523,533
2023-12-06 01:59:33,Bing,search the map for new,0,0,2,7,7,58,127,128,229,275,248
2023-12-06 01:59:34,Amazon,search the map for new,0,1,9,100,101,157,223,224,314,314,321
2023-12-06 01:59:37,Youtube,search the map for new,0,0,1,2,2,83,348,349,476,476,484
2023-12-06 01:59:41,Bing,suggestions on finals,0,0,1,63,64,113,171,171,275,321,309
2023-12-06 01:59:42,Amazon,suggestions on finals,0,0,8,9,10,66,135,135,222,222,231
2023-12-06 01:59:45,Youtube,suggestions on finals,0,0,1,2,3,73,341,341,459,459,471
2023-12-06 01:59:49,Bing,start,0,0,1,3,4,50,110,111,210,335,325
2023-12-06 01:59:49,Amazon,start,0,1,10,11,11,70,136,137,228,228,236
2023-12-06 01:59:52,Youtube,start,0,0,1,2,3,78,350,352,480,480,493
2023-12-06 01:59:57,Bing,ending,0,0,2,6,7,51,106,106,195,265,326
2023-12-06 01:59:57,Amazon,ending,0,1,12,12,13,71,145,146,241,242,251
2023-12-06 02:00:00,Youtube,ending,0,0,1,4,4,80,371,371,501,501,511
2023-12-06 02:00:04,Bing,safety,0,0,1,45,45,86,140,141,236,321,249
2023-12-06 02:00:05,Amazon,safety,0,1,13,14,15,74,142,143,236,240,242
2023-12-06 02:00:08,Youtube,safety,0,0,0,2,2,72,359,360,472,472,480
2023-12-06 02:00:12,Bing,data,0,0,1,6,7,47,108,108,191,263,322
2023-12-06 02:00:13,Amazon,data,0,1,9,10,10,67,135,135,227,228,236
2023-12-06 02:00:15,Youtube,data,0,0,1,3,3,73,344,344,484,484,501
2023-12-06 02:00:19,Bing,DDIO,0,0,2,9,11,77,158,158,266,325,382
2023-12-06 02:00:20,Amazon,DDIO,0,1,10,11,12,67,134,134,222,222,229
2023-12-06 02:00:23,Youtube,DDIO,0,0,1,2,2,78,352,352,491,491,501
2023-12-06 02:00:27,Bing,MSFG,0,0,2,6,8,51,107,107,199,260,216
2023-12-06 02:00:27,Amazon,MSFG,0,0,11,12,13,75,142,142,230,230,237
2023-12-06 02:00:30,Youtube,MSFG,0,0,1,2,3,69,366,366,490,490,498
2023-12-06 02:00:34,Bing,HOA,0,0,1,62,62,111,172,172,267,344,283
2023-12-06 02:00:35,Amazon,HOA,0,1,12,13,13,66,132,132,220,220,229
2023-12-06 02:00:37,Youtube,HOA,0,0,1,4,4,76,371,371,493,493,502
2023-12-06 02:00:42,Bing,FAFR,0,0,2,6,7,46,108,108,200,254,332
