dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 22:55:13,5,40,85,207,35,87,Amazon,data
2023-12-04 22:55:14,47,97,254,342,50,38,Youtube,data
2023-12-04 22:55:19,44,84,142,241,40,59,Bing,DDIO
2023-12-04 22:55:20,4,40,84,213,36,93,Amazon,DDIO
2023-12-04 22:55:22,48,102,294,373,54,25,Youtube,DDIO
2023-12-04 22:55:26,7,41,86,172,34,52,Bing,MSFG
2023-12-04 22:55:28,7,41,89,220,34,97,Amazon,MSFG
2023-12-04 22:55:30,45,96,253,338,51,34,Youtube,MSFG
2023-12-04 22:55:34,7,45,95,178,38,45,Bing,HOA
2023-12-04 22:55:36,127,160,205,335,33,97,Amazon,HOA
2023-12-04 22:55:38,42,84,237,320,42,41,Youtube,HOA
2023-12-04 22:55:43,43,81,135,641,38,468,Bing,FAFR
2023-12-04 22:55:45,5,92,277,440,87,76,Amazon,FAFR
2023-12-04 22:55:52,7,46,94,198,39,65,Bing,WieSOichDichEmpfangen
2023-12-04 22:55:53,5,41,85,215,36,94,Amazon,WieSOichDichEmpfangen
2023-12-04 22:55:54,36,80,242,318,44,32,Youtube,WieSOichDichEmpfangen
2023-12-04 22:55:58,8,48,97,183,40,46,Bing,sagmichbitte
2023-12-04 22:55:59,7,42,90,218,35,93,Amazon,sagmichbitte
2023-12-04 22:56:01,38,84,253,347,46,48,Youtube,sagmichbitte
2023-12-04 22:56:05,7,43,99,183,36,48,Bing,ilAuraitSuffi
2023-12-04 22:56:06,4,37,83,217,33,101,Amazon,ilAuraitSuffi
2023-12-04 22:56:08,37,83,236,317,46,35,Youtube,ilAuraitSuffi
2023-12-04 22:56:23,41,76,131,222,35,56,Bing,Carnegie Mellon University
2023-12-04 22:56:26,5,41,93,243,36,114,Amazon,Carnegie Mellon University
2023-12-04 22:56:28,48,100,276,367,52,39,Youtube,Carnegie Mellon University
2023-12-04 22:56:32,7,44,93,195,37,65,Bing,Airbnb
2023-12-04 22:56:34,4,41,90,228,37,101,Amazon,Airbnb
2023-12-04 22:56:36,48,95,269,361,47,45,Youtube,Airbnb
2023-12-04 22:56:41,38,73,127,441,35,279,Bing,Facebook
2023-12-04 22:56:43,5,41,94,466,36,336,Amazon,Facebook
2023-12-04 22:56:47,51,356,815,1205,305,85,Youtube,Facebook
2023-12-04 22:56:52,7,119,169,298,112,17,Bing,Youtube
2023-12-04 22:56:54,264,305,349,490,41,100,Amazon,Youtube
2023-12-04 22:57:01,46,95,155,323,49,119,Bing,cirtic
2023-12-04 22:57:04,4,41,89,325,37,199,Amazon,cirtic
2023-12-04 22:57:06,39,94,254,387,55,78,Youtube,cirtic
2023-12-04 22:57:10,50,89,145,484,39,300,Bing,when would there be
2023-12-04 22:57:13,6,42,102,235,36,97,Amazon,when would there be
2023-12-04 22:57:15,43,88,256,362,45,61,Youtube,when would there be
2023-12-04 22:57:19,6,44,105,246,38,103,Bing,search the map for new
2023-12-04 22:57:22,16,51,96,207,35,76,Amazon,search the map for new
2023-12-04 22:57:34,6,116,163,332,110,59,Amazon,suggestions on finals
2023-12-04 22:57:38,41,89,669,745,48,28,Youtube,suggestions on finals
2023-12-04 22:57:45,5,43,357,543,38,148,Amazon,start
2023-12-04 22:57:49,44,285,483,762,241,38,Youtube,start
2023-12-04 22:57:56,43,81,343,506,38,125,Amazon,ending
2023-12-04 22:57:59,121,179,360,444,58,26,Youtube,ending
