dateTime,service site,searching string,navigationStart,fetchStart,domainLookupStart,domainLookupEnd,connectStart,secureConnectionStart,connectEnd,requestStart,responseStart,responseEnd,domLoading
2023-12-06 02:25:24,Bing,cirtic,0,0,6,6,6,50,112,112,204,204,286
2023-12-06 02:25:25,Amazon,cirtic,0,4,6,8,8,159,326,326,602,604,619
2023-12-06 02:25:27,Youtube,cirtic,0,0,1,3,3,87,361,361,481,481,500
2023-12-06 02:25:31,Bing,when would there be,0,0,2,48,48,93,150,150,310,354,327
2023-12-06 02:25:33,Amazon,when would there be,0,1,9,11,11,166,329,330,606,609,616
2023-12-06 02:25:36,Youtube,when would there be,0,0,3,5,5,90,348,348,470,470,479
2023-12-06 02:25:40,Bing,search the map for new,0,0,7,8,8,55,128,128,215,215,234
2023-12-06 02:25:41,Amazon,search the map for new,0,1,11,12,13,165,332,332,609,611,617
2023-12-06 02:25:44,Youtube,search the map for new,0,0,1,2,3,89,343,343,474,474,483
2023-12-06 02:25:48,Bing,suggestions on finals,0,0,1,6,7,47,103,103,188,235,325
2023-12-06 02:25:49,Amazon,suggestions on finals,0,1,13,14,15,167,330,330,608,609,616
2023-12-06 02:25:52,Youtube,suggestions on finals,0,0,1,3,4,88,367,368,484,484,497
2023-12-06 02:25:56,Bing,start,0,0,7,7,8,52,115,115,214,214,235
2023-12-06 02:25:58,Amazon,start,0,2,4,81,82,240,404,405,685,685,704
2023-12-06 02:26:00,Youtube,start,0,0,1,3,4,86,354,355,471,471,488
2023-12-06 02:26:04,Bing,ending,0,0,9,52,52,97,157,157,251,251,272
2023-12-06 02:26:05,Amazon,ending,0,4,9,10,11,162,326,326,604,607,614
2023-12-06 02:26:08,Youtube,ending,0,1,1,3,3,86,347,349,492,492,507
2023-12-06 02:26:12,Bing,safety,0,0,2,101,101,144,203,203,328,373,349
2023-12-06 02:26:14,Amazon,safety,0,1,15,16,16,167,326,327,606,607,613
2023-12-06 02:26:17,Youtube,safety,0,0,1,41,42,123,369,369,498,498,507
2023-12-06 02:26:21,Bing,data,0,0,2,7,8,50,112,112,203,272,219
2023-12-06 02:26:22,Amazon,data,0,0,11,13,13,164,328,328,606,606,614
2023-12-06 02:26:25,Youtube,data,0,0,1,3,3,82,421,421,523,523,531
2023-12-06 02:26:29,Bing,DDIO,0,0,2,6,7,47,106,107,197,242,328
2023-12-06 02:26:31,Amazon,DDIO,0,0,10,12,12,165,330,331,610,611,619
2023-12-06 02:26:33,Youtube,DDIO,0,0,2,4,5,90,352,352,465,465,473
2023-12-06 02:26:37,Bing,MSFG,0,0,1,4,5,47,105,105,190,233,230
2023-12-06 02:26:39,Amazon,MSFG,0,0,12,14,14,166,328,328,831,832,839
2023-12-06 02:26:42,Youtube,MSFG,0,0,1,3,3,85,346,346,499,499,508
2023-12-06 02:26:46,Bing,HOA,0,1,1,7,7,52,105,105,197,240,223
2023-12-06 02:26:47,Amazon,HOA,0,1,12,13,13,167,328,329,604,604,613
2023-12-06 02:26:50,Youtube,HOA,0,0,1,3,4,88,337,337,441,441,449
2023-12-06 02:26:54,Bing,FAFR,0,0,1,49,49,90,156,156,282,325,346
2023-12-06 02:26:55,Amazon,FAFR,0,1,14,15,16,167,330,331,606,607,615
