dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 14:06:15,61,89,227,307,28,52,Youtube,data
2023-12-04 14:06:20,9,32,100,203,23,80,Bing,DDIO
2023-12-04 14:06:21,18,57,101,202,39,62,Amazon,DDIO
2023-12-04 14:06:23,59,108,266,360,49,45,Youtube,DDIO
2023-12-04 14:06:30,39,65,117,524,26,381,Bing,MSFG
2023-12-04 14:06:31,14,45,93,199,31,75,Amazon,MSFG
2023-12-04 14:06:34,80,111,255,337,31,51,Youtube,MSFG
2023-12-04 14:06:39,11,40,95,171,29,47,Bing,HOA
2023-12-04 14:06:40,9,38,79,191,29,83,Amazon,HOA
2023-12-04 14:06:43,77,136,276,358,59,23,Youtube,HOA
2023-12-04 14:06:47,12,60,125,201,48,28,Bing,FAFR
2023-12-04 14:06:49,19,56,100,210,37,73,Amazon,FAFR
2023-12-04 14:06:52,66,98,247,333,32,54,Youtube,FAFR
2023-12-04 14:06:56,9,35,84,195,26,85,Bing,WieSOichDichEmpfangen
2023-12-04 14:06:58,5,43,88,197,38,71,Amazon,WieSOichDichEmpfangen
2023-12-04 14:07:01,51,115,314,422,64,44,Youtube,WieSOichDichEmpfangen
2023-12-04 14:07:06,13,45,104,186,32,50,Bing,sagmichbitte
2023-12-04 14:07:07,5,34,75,178,29,74,Amazon,sagmichbitte
2023-12-04 14:07:10,79,112,258,339,33,48,Youtube,sagmichbitte
2023-12-04 14:07:15,10,37,77,158,27,54,Bing,ilAuraitSuffi
2023-12-04 14:07:16,6,43,84,200,37,79,Amazon,ilAuraitSuffi
2023-12-04 14:07:19,46,77,221,300,31,48,Youtube,ilAuraitSuffi
2023-12-04 14:07:33,8,40,79,168,32,57,Bing,Carnegie Mellon University
2023-12-04 14:07:35,9,39,79,188,30,79,Amazon,Carnegie Mellon University
2023-12-04 14:07:37,55,91,243,316,36,37,Youtube,Carnegie Mellon University
2023-12-04 14:07:41,7,34,75,141,27,39,Bing,Airbnb
2023-12-04 14:07:43,13,42,81,228,29,118,Amazon,Airbnb
2023-12-04 14:07:47,53,82,216,291,29,46,Youtube,Airbnb
2023-12-04 14:07:51,8,35,74,161,27,60,Bing,Facebook
2023-12-04 14:07:53,15,45,84,211,30,97,Amazon,Facebook
2023-12-04 14:07:56,59,91,239,328,32,57,Youtube,Facebook
2023-12-04 14:08:01,7,31,79,171,24,68,Bing,Youtube
2023-12-04 14:08:02,12,46,96,221,34,91,Amazon,Youtube
2023-12-04 14:08:04,53,90,263,343,37,43,Youtube,Youtube
2023-12-04 14:08:10,10,36,89,155,26,40,Bing,cirtic
2023-12-04 14:08:11,34,68,116,254,34,104,Amazon,cirtic
