dateTime,service site,searching string,navigationStart,fetchStart,domainLookupStart,domainLookupEnd,connectStart,secureConnectionStart,connectEnd,requestStart,responseStart,responseEnd,domLoading
2023-12-05 21:12:43,Bing,search the map for new,0,0,7,7,8,37,87,87,253,253,350
2023-12-05 21:12:43,Amazon,search the map for new,0,1,4,6,7,32,70,70,182,183,191
2023-12-05 21:12:46,Youtube,search the map for new,0,0,3,5,6,120,323,324,464,464,474
2023-12-05 21:12:51,Bing,suggestions on finals,0,0,8,9,9,50,164,165,365,365,397
2023-12-05 21:12:52,Amazon,suggestions on finals,0,1,5,7,7,44,142,142,204,204,212
2023-12-05 21:12:56,Youtube,suggestions on finals,0,0,1,5,5,68,233,233,335,335,347
2023-12-05 21:13:00,Bing,start,0,0,5,6,6,60,138,139,284,284,331
2023-12-05 21:13:00,Amazon,start,0,1,3,4,5,41,94,94,157,157,165
2023-12-05 21:13:03,Youtube,start,0,0,1,3,4,51,217,217,323,323,332
2023-12-05 21:13:08,Bing,ending,0,0,6,7,7,32,84,84,408,408,510
2023-12-05 21:13:14,Youtube,ending,0,0,1,3,4,70,550,551,655,655,664
2023-12-05 21:13:19,Bing,safety,0,0,9,567,567,730,790,791,879,879,1007
2023-12-05 21:13:20,Amazon,safety,0,3,6,7,8,38,95,96,157,157,169
2023-12-05 21:13:23,Youtube,safety,0,0,1,3,3,60,249,250,332,332,344
2023-12-05 21:13:28,Bing,data,0,0,6,7,7,49,115,115,244,244,301
2023-12-05 21:13:28,Amazon,data,0,0,5,8,8,57,124,124,195,195,203
2023-12-05 21:13:32,Youtube,data,0,0,1,2,4,72,430,430,562,562,575
2023-12-05 21:13:36,Bing,DDIO,0,0,6,7,7,33,111,112,192,192,216
2023-12-05 21:13:42,Youtube,DDIO,0,0,1,2,3,94,292,293,387,387,396
2023-12-05 21:13:47,Bing,MSFG,0,0,6,6,6,35,103,104,422,422,439
2023-12-05 21:13:51,Youtube,MSFG,0,0,1,3,4,54,287,288,521,521,534
2023-12-05 21:13:55,Bing,HOA,0,0,7,38,38,91,154,154,224,224,396
2023-12-05 21:13:56,Amazon,HOA,0,1,6,8,8,44,112,112,170,170,183
2023-12-05 21:13:59,Youtube,HOA,0,0,1,3,3,57,247,247,344,344,355
2023-12-05 21:14:03,Bing,FAFR,0,0,7,8,8,52,103,103,193,193,258
2023-12-05 21:14:04,Amazon,FAFR,0,1,5,6,6,48,102,102,187,187,195
2023-12-05 21:14:15,Youtube,FAFR,0,0,1,3,3,70,384,384,490,490,503
2023-12-05 21:14:19,Bing,WieSOichDichEmpfangen,0,0,6,7,7,101,148,148,375,375,399
2023-12-05 21:14:19,Amazon,WieSOichDichEmpfangen,0,2,5,6,7,39,80,80,201,201,210
2023-12-05 21:14:23,Youtube,WieSOichDichEmpfangen,0,0,1,3,3,100,677,678,840,840,851
2023-12-05 21:14:27,Bing,sagmichbitte,0,0,7,7,7,39,89,89,160,160,211
2023-12-05 21:14:28,Amazon,sagmichbitte,0,1,5,6,6,33,90,91,145,145,155
2023-12-05 21:14:31,Youtube,sagmichbitte,0,0,1,4,4,103,273,273,376,376,388
2023-12-05 21:14:35,Bing,ilAuraitSuffi,0,0,6,6,7,43,89,89,161,161,183
2023-12-05 21:14:36,Amazon,ilAuraitSuffi,0,1,3,4,5,58,97,97,158,158,167
2023-12-05 21:14:41,Youtube,ilAuraitSuffi,0,0,1,4,5,39,494,494,615,615,631
2023-12-05 21:14:46,Bing,Carnegie Mellon University,0,0,9,37,37,69,190,190,508,508,521
2023-12-05 21:14:50,Youtube,Carnegie Mellon University,0,0,1,59,59,88,320,320,421,421,430
2023-12-05 21:14:55,Bing,Airbnb,0,0,7,7,7,45,147,147,223,223,235
2023-12-05 21:14:56,Amazon,Airbnb,0,1,13,45,45,77,116,116,178,179,189
2023-12-05 21:14:59,Youtube,Airbnb,0,0,4,6,6,67,285,285,396,396,404
2023-12-05 21:15:04,Bing,Facebook,0,0,10,11,12,53,128,129,203,203,213
2023-12-05 21:15:05,Amazon,Facebook,0,1,5,6,7,47,106,106,161,161,170
2023-12-05 21:15:09,Youtube,Facebook,0,0,1,3,4,68,560,560,701,701,711
2023-12-05 21:15:13,Bing,Youtube,0,0,7,8,8,44,116,116,219,219,234
2023-12-05 21:15:14,Amazon,Youtube,0,0,9,10,11,55,104,105,155,155,163
2023-12-05 21:15:17,Youtube,Youtube,0,0,1,2,3,44,217,218,334,334,346
2023-12-05 21:15:22,Bing,cirtic,0,0,7,7,8,41,291,291,378,378,392
2023-12-05 21:15:22,Amazon,cirtic,0,0,4,74,75,115,158,159,214,214,222
2023-12-05 21:15:25,Youtube,cirtic,0,0,2,5,5,69,257,258,360,360,369
2023-12-05 21:15:29,Bing,when would there be,0,0,8,28,29,66,165,166,253,253,264
2023-12-05 21:15:30,Amazon,when would there be,0,1,3,5,6,39,80,81,209,210,218
2023-12-05 21:15:33,Youtube,when would there be,0,0,1,3,4,51,252,253,354,354,363
2023-12-05 21:15:38,Bing,search the map for new,0,0,6,6,7,62,162,162,239,239,252
2023-12-05 21:15:38,Amazon,search the map for new,0,2,11,11,12,57,116,117,179,179,187
2023-12-05 21:15:43,Youtube,search the map for new,0,0,3,8,9,108,409,410,559,559,571
2023-12-05 21:15:47,Bing,suggestions on finals,0,0,8,8,8,68,198,198,284,284,303
2023-12-05 21:15:48,Amazon,suggestions on finals,0,1,7,9,9,44,117,117,164,164,172
2023-12-05 21:15:51,Youtube,suggestions on finals,0,0,1,4,5,94,272,272,655,655,671
2023-12-05 21:15:56,Bing,start,0,0,7,7,7,38,166,167,255,255,310
2023-12-05 21:15:57,Amazon,start,0,0,3,4,5,58,99,100,154,154,166
2023-12-05 21:16:05,Bing,ending,0,0,6,6,7,36,120,120,188,188,216
2023-12-05 21:16:05,Amazon,ending,0,3,8,10,10,47,96,96,164,164,173
2023-12-05 21:16:09,Youtube,ending,0,0,1,3,4,48,200,201,323,323,331
2023-12-05 21:16:13,Bing,safety,0,0,6,6,7,49,138,139,262,262,276
2023-12-05 21:16:14,Amazon,safety,0,6,9,13,14,58,128,129,184,185,194
2023-12-05 21:16:16,Youtube,safety,0,0,1,5,6,40,191,192,303,303,312
2023-12-05 21:16:21,Bing,data,0,0,7,7,8,106,201,201,276,276,297
2023-12-05 21:16:21,Amazon,data,0,1,6,7,8,49,107,107,181,181,189
2023-12-05 21:16:24,Youtube,data,0,0,1,3,3,38,233,234,328,328,339
2023-12-05 21:16:29,Bing,DDIO,0,0,10,10,10,47,138,138,200,200,215
2023-12-05 21:16:33,Youtube,DDIO,0,0,1,3,4,45,228,228,328,328,336
2023-12-05 21:16:37,Bing,MSFG,0,0,7,148,148,193,240,240,329,329,347
2023-12-05 21:16:38,Amazon,MSFG,0,0,3,4,5,45,148,148,197,197,206
2023-12-05 21:16:41,Youtube,MSFG,0,0,1,4,4,45,539,540,639,639,651
2023-12-05 21:16:45,Bing,HOA,0,0,6,7,7,41,90,90,163,163,298
2023-12-05 21:16:46,Amazon,HOA,0,1,5,94,94,131,178,179,229,229,237
2023-12-05 21:16:49,Youtube,HOA,0,0,1,3,4,52,255,256,350,350,357
2023-12-05 21:16:54,Bing,FAFR,0,0,7,7,8,45,202,202,298,298,335
2023-12-05 21:17:02,Youtube,FAFR,0,0,1,5,6,74,253,253,346,346,355
2023-12-05 21:17:06,Bing,WieSOichDichEmpfangen,0,0,8,8,9,38,91,92,266,266,318
2023-12-05 21:17:07,Amazon,WieSOichDichEmpfangen,0,1,6,7,7,41,267,268,399,399,408
2023-12-05 21:17:10,Youtube,WieSOichDichEmpfangen,0,0,1,3,3,44,408,408,497,497,507
2023-12-05 21:17:15,Bing,sagmichbitte,0,0,6,6,7,414,482,483,548,548,597
2023-12-05 21:17:15,Amazon,sagmichbitte,0,1,6,7,7,41,90,90,139,139,147
2023-12-05 21:17:18,Youtube,sagmichbitte,0,0,1,4,4,44,370,371,461,461,469
2023-12-05 21:17:23,Bing,ilAuraitSuffi,0,0,6,38,38,67,111,111,254,254,300
2023-12-05 21:17:23,Amazon,ilAuraitSuffi,0,0,3,4,5,50,104,104,171,171,181
2023-12-05 21:17:29,Youtube,ilAuraitSuffi,0,0,1,4,5,60,234,235,345,345,355
