dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 23:06:03,9,60,117,227,51,59,Amazon,DDIO
2023-12-04 23:06:05,43,78,203,273,35,35,Youtube,DDIO
2023-12-04 23:06:09,7,43,90,213,36,87,Bing,MSFG
2023-12-04 23:06:10,5,57,114,238,52,72,Amazon,MSFG
2023-12-04 23:06:12,39,79,215,292,40,37,Youtube,MSFG
2023-12-04 23:06:16,4,44,96,189,40,53,Bing,HOA
2023-12-04 23:06:17,8,62,123,261,54,84,Amazon,HOA
2023-12-04 23:06:19,94,139,267,357,45,45,Youtube,HOA
2023-12-04 23:06:24,41,79,135,238,38,65,Bing,FAFR
2023-12-04 23:06:25,10,56,111,228,46,71,Amazon,FAFR
2023-12-04 23:06:27,55,90,216,280,35,29,Youtube,FAFR
2023-12-04 23:06:31,11,49,100,226,38,88,Bing,WieSOichDichEmpfangen
2023-12-04 23:06:32,5,58,120,236,53,63,Amazon,WieSOichDichEmpfangen
2023-12-04 23:06:34,45,85,208,282,40,34,Youtube,WieSOichDichEmpfangen
2023-12-04 23:06:39,7,45,94,311,38,179,Bing,sagmichbitte
2023-12-04 23:06:40,44,100,159,277,56,62,Amazon,sagmichbitte
2023-12-04 23:06:46,42,82,136,394,40,218,Bing,ilAuraitSuffi
2023-12-04 23:06:47,4,54,114,235,50,71,Amazon,ilAuraitSuffi
2023-12-04 23:06:49,37,72,206,277,35,36,Youtube,ilAuraitSuffi
2023-12-04 23:07:03,7,45,102,198,38,58,Bing,Carnegie Mellon University
2023-12-04 23:07:05,4,67,130,262,63,69,Amazon,Carnegie Mellon University
2023-12-04 23:07:07,52,93,272,374,41,61,Youtube,Carnegie Mellon University
2023-12-04 23:07:12,5,42,92,194,37,65,Bing,Airbnb
2023-12-04 23:07:14,8,60,117,437,52,268,Amazon,Airbnb
2023-12-04 23:07:17,42,82,227,297,40,30,Youtube,Airbnb
2023-12-04 23:07:23,4,54,110,236,50,76,Amazon,Facebook
2023-12-04 23:07:41,7,44,93,183,37,53,Bing,cirtic
2023-12-04 23:07:43,5,143,202,350,138,10,Amazon,cirtic
2023-12-04 23:07:50,7,44,103,196,37,56,Bing,when would there be
2023-12-04 23:07:51,5,54,113,231,49,69,Amazon,when would there be
2023-12-04 23:07:53,45,80,249,324,35,40,Youtube,when would there be
2023-12-04 23:07:58,43,78,129,374,35,210,Bing,search the map for new
2023-12-04 23:07:59,7,56,116,232,49,67,Amazon,search the map for new
2023-12-04 23:08:01,43,79,241,324,36,47,Youtube,search the map for new
2023-12-04 23:08:05,47,81,136,315,34,145,Bing,suggestions on finals
2023-12-04 23:08:06,4,53,111,231,49,71,Amazon,suggestions on finals
2023-12-04 23:08:09,46,83,248,321,37,36,Youtube,suggestions on finals
2023-12-04 23:08:13,7,45,94,232,38,100,Bing,start
2023-12-04 23:08:15,5,57,119,254,52,83,Amazon,start
2023-12-04 23:08:16,47,84,253,328,37,38,Youtube,start
2023-12-04 23:08:20,7,41,86,180,34,60,Bing,ending
2023-12-04 23:08:23,4,53,110,224,49,65,Amazon,ending
2023-12-04 23:08:25,43,86,268,334,43,23,Youtube,ending
2023-12-04 23:08:29,6,41,96,272,35,141,Bing,safety
2023-12-04 23:08:31,4,59,119,239,55,65,Amazon,safety
2023-12-04 23:08:33,45,84,248,313,39,26,Youtube,safety
2023-12-04 23:08:37,43,80,141,309,37,131,Bing,data
2023-12-04 23:08:39,5,56,110,232,51,71,Amazon,data
2023-12-04 23:08:42,43,83,256,329,40,33,Youtube,data
2023-12-04 23:08:46,6,42,93,210,36,81,Bing,DDIO
2023-12-04 23:08:47,3,56,108,219,53,58,Amazon,DDIO
2023-12-04 23:08:49,44,79,255,321,35,31,Youtube,DDIO
2023-12-04 23:08:53,7,50,101,228,43,84,Bing,MSFG
2023-12-04 23:08:55,6,65,141,266,59,66,Amazon,MSFG
2023-12-04 23:08:57,45,81,273,341,36,32,Youtube,MSFG
2023-12-04 23:09:01,42,78,127,220,36,57,Bing,HOA
2023-12-04 23:09:02,3,57,122,247,54,71,Amazon,HOA
