dateTime,service site,searching string,navigationStart,fetchStart,domainLookupStart,domainLookupEnd,connectStart,secureConnectionStart,connectEnd,requestStart,responseStart,responseEnd,domLoading
2023-12-05 14:42:15,Bing,start,0,0,4,4,5,32,94,94,173,173,233
2023-12-05 14:42:18,Amazon,start,0,1,7,8,8,163,244,245,534,534,548
2023-12-05 14:42:21,Youtube,start,0,44,47,55,56,104,254,255,347,347,359
2023-12-05 14:42:26,Bing,ending,0,0,5,5,5,219,311,312,518,518,528
2023-12-05 14:42:29,Amazon,ending,0,1,3,168,169,202,353,353,495,495,505
2023-12-05 14:42:31,Youtube,ending,0,49,52,54,55,91,250,251,347,347,359
2023-12-05 14:42:36,Bing,safety,0,0,4,4,5,192,290,290,974,974,991
2023-12-05 14:42:38,Amazon,safety,0,1,5,6,6,162,332,332,499,499,514
2023-12-05 14:42:40,Youtube,safety,0,45,48,50,51,89,255,256,330,330,338
2023-12-05 14:42:45,Bing,data,0,0,5,5,5,198,464,464,560,560,571
2023-12-05 14:42:48,Amazon,data,0,1,3,4,5,150,272,273,446,446,454
2023-12-05 14:42:51,Youtube,data,0,63,64,67,68,106,199,200,275,275,297
2023-12-05 14:42:56,Bing,DDIO,0,0,5,5,5,154,494,495,683,683,701
2023-12-05 14:42:58,Amazon,DDIO,0,0,5,123,125,218,260,260,475,475,483
2023-12-05 14:43:00,Youtube,DDIO,0,41,46,55,56,92,242,243,315,315,330
2023-12-05 14:43:04,Bing,MSFG,0,0,5,27,27,56,123,123,192,192,314
2023-12-05 14:43:07,Amazon,MSFG,0,1,7,8,9,71,193,193,369,369,378
2023-12-05 14:43:09,Youtube,MSFG,0,57,65,73,73,114,343,344,439,439,451
2023-12-05 14:43:13,Bing,HOA,0,0,5,5,6,39,110,111,186,186,321
2023-12-05 14:43:15,Amazon,HOA,0,1,4,271,272,302,379,380,574,574,583
2023-12-05 14:43:23,Bing,FAFR,0,0,7,25,25,56,126,126,201,201,326
2023-12-05 14:43:32,Bing,WieSOichDichEmpfangen,0,0,4,4,5,32,92,92,167,167,290
2023-12-05 14:43:34,Amazon,WieSOichDichEmpfangen,0,1,4,5,6,35,75,76,192,192,201
2023-12-05 14:43:38,Youtube,WieSOichDichEmpfangen,0,31,33,36,38,182,605,606,783,783,794
2023-12-05 14:43:42,Bing,sagmichbitte,0,0,8,8,8,210,301,301,504,504,519
2023-12-05 14:43:45,Amazon,sagmichbitte,0,0,4,5,5,175,221,222,503,503,518
2023-12-05 14:43:47,Youtube,sagmichbitte,0,36,39,44,45,93,258,258,347,347,363
2023-12-05 14:43:51,Bing,ilAuraitSuffi,0,0,4,4,5,32,93,93,162,162,284
2023-12-05 14:43:53,Amazon,ilAuraitSuffi,0,4,9,10,10,41,81,81,336,336,350
2023-12-05 14:43:56,Youtube,ilAuraitSuffi,0,34,38,41,41,121,519,524,705,705,721
2023-12-05 14:44:00,Bing,Carnegie Mellon University,0,0,7,7,7,35,255,255,331,331,342
2023-12-05 14:44:05,Amazon,Carnegie Mellon University,0,3,7,8,9,39,79,79,292,292,308
2023-12-05 14:44:06,Youtube,Carnegie Mellon University,0,48,51,76,77,114,220,221,305,305,316
