dateTime,service site,searching string,navigationStart,fetchStart,domainLookupStart,domainLookupEnd,connectStart,secureConnectionStart,connectEnd,requestStart,responseStart,responseEnd,domLoading
2023-12-06 01:47:15,Youtube,Youtube,0,0,2,5,6,134,539,539,702,702,716
2023-12-06 01:47:20,Bing,cirtic,0,0,6,7,7,121,258,259,426,426,500
2023-12-06 01:47:22,Amazon,cirtic,0,1,5,6,6,142,286,286,759,760,775
2023-12-06 01:47:25,Youtube,cirtic,0,0,1,3,3,126,536,537,695,695,714
2023-12-06 01:47:30,Bing,when would there be,0,0,7,147,147,259,392,392,562,562,630
2023-12-06 01:47:32,Amazon,when would there be,0,1,5,169,169,313,457,457,716,716,724
2023-12-06 01:47:35,Youtube,when would there be,0,0,1,2,3,127,524,524,688,688,698
2023-12-06 01:47:40,Bing,search the map for new,0,0,7,7,7,218,426,426,595,595,830
2023-12-06 01:47:42,Amazon,search the map for new,0,2,14,15,16,300,490,490,811,811,829
2023-12-06 01:47:46,Youtube,search the map for new,0,0,1,3,4,128,590,590,774,774,790
2023-12-06 01:47:51,Bing,suggestions on finals,0,0,7,118,119,236,379,380,552,552,621
2023-12-06 01:47:52,Amazon,suggestions on finals,0,4,7,8,10,144,289,290,545,546,554
2023-12-06 01:47:56,Youtube,suggestions on finals,0,0,1,3,4,136,540,541,701,701,719
2023-12-06 01:48:01,Bing,start,0,0,6,6,6,124,251,251,420,420,492
2023-12-06 01:48:02,Amazon,start,0,1,5,7,8,142,291,291,550,550,565
2023-12-06 01:48:05,Youtube,start,0,0,1,3,3,132,530,530,693,693,701
2023-12-06 01:48:10,Bing,ending,0,0,7,7,7,120,255,255,430,430,487
2023-12-06 01:48:11,Amazon,ending,0,1,4,4,4,140,288,289,545,547,557
2023-12-06 01:48:15,Youtube,ending,0,0,1,3,3,126,531,532,694,694,707
2023-12-06 01:48:19,Bing,safety,0,0,7,117,117,229,360,361,532,532,597
2023-12-06 01:48:20,Amazon,safety,0,1,5,8,8,150,293,294,548,549,557
2023-12-06 01:48:24,Youtube,safety,0,0,1,3,4,129,527,527,685,685,696
2023-12-06 01:48:28,Bing,data,0,0,6,6,6,121,247,248,429,429,494
2023-12-06 01:48:30,Amazon,data,0,3,12,14,15,148,293,294,550,550,560
2023-12-06 01:48:34,Youtube,data,0,0,1,3,4,131,532,533,700,700,718
2023-12-06 01:48:38,Bing,DDIO,0,0,7,7,9,121,246,247,420,420,487
2023-12-06 01:48:39,Amazon,DDIO,0,1,6,7,7,145,294,294,551,551,559
2023-12-06 01:48:43,Youtube,DDIO,0,0,1,3,3,124,523,523,691,691,701
2023-12-06 01:48:48,Bing,MSFG,0,0,6,112,112,228,360,361,541,541,602
2023-12-06 01:48:50,Amazon,MSFG,0,2,5,224,225,360,507,507,1095,1096,1108
2023-12-06 01:48:53,Youtube,MSFG,0,0,0,3,3,127,525,526,682,682,692
2023-12-06 01:48:58,Bing,HOA,0,0,7,7,7,121,251,251,421,421,486
2023-12-06 01:48:59,Amazon,HOA,0,1,6,7,7,143,287,287,878,878,895
2023-12-06 01:49:04,Youtube,HOA,0,0,1,3,3,127,520,521,686,686,697
2023-12-06 01:49:09,Bing,FAFR,0,0,7,167,168,280,406,407,773,773,817
2023-12-06 01:49:10,Amazon,FAFR,0,3,6,8,9,147,290,290,545,549,553
2023-12-06 01:49:13,Youtube,FAFR,0,0,1,3,3,127,528,529,697,697,706
2023-12-06 01:49:18,Bing,WieSOichDichEmpfangen,0,0,7,7,7,128,255,255,433,433,505
2023-12-06 01:49:19,Amazon,WieSOichDichEmpfangen,0,1,10,11,12,151,303,304,562,562,571
2023-12-06 01:49:22,Youtube,WieSOichDichEmpfangen,0,0,1,3,4,127,540,540,698,698,707
2023-12-06 01:49:26,Bing,sagmichbitte,0,0,5,5,5,118,247,247,421,421,437
2023-12-06 01:49:28,Amazon,sagmichbitte,0,1,3,5,5,142,289,289,550,557,565
2023-12-06 01:49:32,Youtube,sagmichbitte,0,0,1,3,3,132,540,541,711,711,729
2023-12-06 01:49:40,Bing,ilAuraitSuffi,0,0,8,121,121,238,370,370,549,549,615
2023-12-06 01:49:41,Amazon,ilAuraitSuffi,0,1,4,6,6,142,285,285,542,544,552
2023-12-06 01:49:45,Youtube,ilAuraitSuffi,0,0,1,2,3,126,526,526,703,703,711
2023-12-06 01:49:50,Bing,Carnegie Mellon University,0,0,6,6,7,121,253,253,425,425,499
2023-12-06 01:49:51,Amazon,Carnegie Mellon University,0,1,6,8,9,144,292,292,769,770,781
2023-12-06 01:49:55,Youtube,Carnegie Mellon University,0,0,1,3,3,130,526,527,742,742,753
2023-12-06 01:50:00,Bing,Airbnb,0,0,8,8,8,120,248,248,471,471,537
2023-12-06 01:50:01,Amazon,Airbnb,0,1,5,6,6,139,284,284,540,541,549
2023-12-06 01:50:05,Youtube,Airbnb,0,0,1,3,3,128,526,527,693,693,702
2023-12-06 01:50:09,Bing,Facebook,0,0,7,7,8,119,245,245,418,418,482
2023-12-06 01:50:11,Amazon,Facebook,0,0,4,149,150,285,432,433,690,691,698
2023-12-06 01:50:15,Youtube,Facebook,0,0,1,3,3,131,526,526,691,691,700
2023-12-06 01:50:19,Bing,Youtube,0,0,8,9,9,120,259,259,444,444,501
2023-12-06 01:50:20,Amazon,Youtube,0,1,7,8,8,143,291,291,557,558,570
2023-12-06 01:50:24,Youtube,Youtube,0,0,1,3,4,128,540,541,701,701,714
2023-12-06 01:50:29,Bing,cirtic,0,0,9,139,139,252,389,389,566,566,627
2023-12-06 01:50:30,Amazon,cirtic,0,2,5,6,7,139,283,283,539,540,547
2023-12-06 01:50:33,Youtube,cirtic,0,0,0,3,3,126,527,527,685,685,693
2023-12-06 01:50:38,Bing,when would there be,0,0,6,6,6,119,256,257,429,429,492
2023-12-06 01:50:39,Amazon,when would there be,0,2,7,8,9,144,292,292,546,548,556
2023-12-06 01:50:42,Youtube,when would there be,0,0,1,3,3,129,535,535,716,716,724
2023-12-06 01:50:47,Bing,search the map for new,0,0,6,6,6,119,249,249,415,415,492
2023-12-06 01:50:48,Amazon,search the map for new,0,3,15,17,18,153,305,306,894,894,909
2023-12-06 01:50:54,Youtube,search the map for new,0,0,1,3,3,129,532,533,693,693,712
2023-12-06 01:50:58,Bing,suggestions on finals,0,0,6,125,126,239,374,375,545,545,622
2023-12-06 01:50:59,Amazon,suggestions on finals,0,1,10,12,12,147,292,292,550,550,559
2023-12-06 01:51:03,Youtube,suggestions on finals,0,0,1,3,4,127,532,532,736,736,745
2023-12-06 01:51:08,Bing,start,0,0,7,7,8,122,250,251,434,434,510
2023-12-06 01:51:09,Amazon,start,0,2,4,6,6,142,297,298,555,555,564
2023-12-06 01:51:12,Youtube,start,0,0,1,4,4,130,533,533,703,703,722
2023-12-06 01:51:17,Bing,ending,0,0,7,7,7,119,249,249,614,614,648
2023-12-06 01:51:18,Amazon,ending,0,1,5,6,6,140,284,285,543,544,553
2023-12-06 01:51:22,Youtube,ending,0,0,1,3,3,130,551,552,716,716,726
2023-12-06 01:51:27,Bing,safety,0,0,8,115,115,229,355,355,525,525,596
2023-12-06 01:51:28,Amazon,safety,0,2,6,7,8,144,289,290,544,546,553
2023-12-06 01:51:31,Youtube,safety,0,0,2,6,6,129,526,527,689,689,697
2023-12-06 01:51:36,Bing,data,0,0,8,8,8,120,262,263,434,434,498
2023-12-06 01:51:37,Amazon,data,0,1,4,161,162,297,443,444,700,702,717
2023-12-06 01:51:41,Youtube,data,0,0,1,4,4,130,542,542,713,713,725
2023-12-06 01:51:46,Bing,DDIO,0,0,7,145,146,260,405,405,583,583,641
2023-12-06 01:51:47,Amazon,DDIO,0,1,4,5,6,141,287,287,542,543,551
2023-12-06 01:51:50,Youtube,DDIO,0,0,1,3,3,126,525,526,698,698,707
2023-12-06 01:51:55,Bing,MSFG,0,0,5,5,5,118,247,248,418,418,483
2023-12-06 01:51:57,Amazon,MSFG,0,1,14,15,15,150,296,296,606,606,623
2023-12-06 01:52:01,Youtube,MSFG,0,40,44,47,48,175,577,578,731,731,742
2023-12-06 01:52:06,Bing,HOA,0,0,7,118,119,231,363,363,532,532,597
2023-12-06 01:52:07,Amazon,HOA,0,1,5,6,6,140,287,287,545,547,553
2023-12-06 01:52:12,Youtube,HOA,0,0,1,3,3,132,541,543,755,755,763
2023-12-06 01:52:16,Bing,FAFR,0,0,7,7,8,121,253,253,425,425,490
2023-12-06 01:52:17,Amazon,FAFR,0,3,5,7,8,142,290,291,549,551,557
2023-12-06 01:52:21,Youtube,FAFR,0,0,0,2,2,126,524,524,690,690,700
2023-12-06 01:52:26,Bing,WieSOichDichEmpfangen,0,0,7,7,7,119,244,245,415,415,491
2023-12-06 01:52:27,Amazon,WieSOichDichEmpfangen,0,1,4,5,6,142,288,288,545,546,558
2023-12-06 01:52:30,Youtube,WieSOichDichEmpfangen,0,0,1,2,3,127,534,536,701,701,717
2023-12-06 01:52:34,Bing,sagmichbitte,0,0,6,6,6,120,246,246,423,423,479
2023-12-06 01:52:35,Amazon,sagmichbitte,0,1,3,4,5,143,288,288,546,547,554
2023-12-06 01:52:41,Youtube,sagmichbitte,0,0,1,129,129,250,650,650,830,830,839
2023-12-06 01:52:45,Bing,ilAuraitSuffi,0,0,7,7,7,120,250,250,444,444,493
2023-12-06 01:52:46,Amazon,ilAuraitSuffi,0,0,7,9,9,146,289,289,554,560,566
2023-12-06 01:52:51,Youtube,ilAuraitSuffi,0,0,0,2,2,130,549,549,724,724,732
