dateTime,service site,searching string,navigationStart,fetchStart,domainLookupStart,domainLookupEnd,connectStart,secureConnectionStart,connectEnd,requestStart,responseStart,responseEnd,domLoading
2023-12-05 20:52:13,Youtube,suggestions on finals,0,0,1,3,4,98,409,409,536,536,547
2023-12-05 20:52:18,Bing,start,0,0,8,52,52,100,167,167,342,342,359
2023-12-05 20:52:18,Amazon,start,0,3,6,7,8,64,124,124,233,233,242
2023-12-05 20:52:22,Youtube,start,0,0,1,3,4,102,368,368,496,496,510
2023-12-05 20:52:27,Bing,ending,0,0,7,7,8,183,306,306,417,417,450
2023-12-05 20:52:30,Youtube,ending,0,0,1,3,3,61,310,311,451,451,461
2023-12-05 20:52:35,Bing,safety,0,0,7,62,63,111,162,163,322,322,350
2023-12-05 20:52:35,Amazon,safety,0,1,8,9,9,72,133,133,239,239,252
2023-12-05 20:52:41,Youtube,safety,0,0,1,3,3,157,1164,1165,1413,1413,1426
2023-12-05 20:52:45,Bing,data,0,0,8,8,9,51,106,106,228,228,327
2023-12-05 20:52:49,Youtube,data,0,0,1,5,5,63,310,310,581,581,592
2023-12-05 20:52:54,Bing,DDIO,0,0,9,65,66,116,171,171,281,281,300
2023-12-05 20:52:55,Amazon,DDIO,0,1,4,6,6,148,346,346,519,519,533
2023-12-05 20:53:01,Youtube,DDIO,0,0,1,3,3,93,833,834,1207,1207,1223
2023-12-05 20:53:06,Bing,MSFG,0,0,7,7,7,53,109,110,251,251,266
2023-12-05 20:53:09,Youtube,MSFG,0,0,0,5,5,58,329,330,450,450,461
2023-12-05 20:53:14,Bing,HOA,0,0,7,42,42,92,159,160,289,289,314
2023-12-05 20:53:15,Amazon,HOA,0,5,11,12,12,94,221,221,431,431,442
2023-12-05 20:53:18,Youtube,HOA,0,0,1,4,4,62,314,314,408,408,418
2023-12-05 20:53:22,Bing,FAFR,0,0,16,16,17,95,158,159,262,262,280
2023-12-05 20:53:23,Amazon,FAFR,0,1,4,6,6,75,168,168,247,247,255
2023-12-05 20:53:27,Youtube,FAFR,0,0,1,4,4,58,307,308,401,401,413
2023-12-05 20:53:31,Bing,WieSOichDichEmpfangen,0,0,19,140,140,197,322,323,448,448,485
2023-12-05 20:53:33,Amazon,WieSOichDichEmpfangen,0,1,4,48,48,94,152,153,284,284,299
2023-12-05 20:53:36,Youtube,WieSOichDichEmpfangen,0,55,58,61,61,163,467,467,623,623,634
2023-12-05 20:53:40,Bing,sagmichbitte,0,0,9,49,50,85,139,139,252,252,293
2023-12-05 20:53:41,Amazon,sagmichbitte,0,1,4,6,6,48,120,121,209,209,217
2023-12-05 20:53:46,Youtube,sagmichbitte,0,0,1,3,3,59,279,279,416,416,428
2023-12-05 20:53:50,Bing,ilAuraitSuffi,0,0,7,7,7,76,125,125,253,253,339
2023-12-05 20:53:50,Amazon,ilAuraitSuffi,0,1,4,5,7,64,124,124,202,202,213
2023-12-05 20:53:54,Youtube,ilAuraitSuffi,0,0,1,4,4,59,307,307,419,419,428
2023-12-05 20:53:58,Bing,Carnegie Mellon University,0,0,7,39,39,73,165,165,270,270,335
2023-12-05 20:53:59,Amazon,Carnegie Mellon University,0,1,3,4,4,70,112,112,186,186,194
2023-12-05 20:54:01,Youtube,Carnegie Mellon University,0,0,2,3,4,63,270,270,407,407,416
2023-12-05 20:54:06,Bing,Airbnb,0,0,7,7,7,151,344,345,463,463,479
2023-12-05 20:54:07,Amazon,Airbnb,0,1,7,9,9,75,134,134,335,335,343
2023-12-05 20:54:10,Youtube,Airbnb,0,0,1,3,3,66,336,336,728,728,737
2023-12-05 20:54:16,Bing,Facebook,0,0,4,4,5,320,664,665,795,795,841
2023-12-05 20:54:18,Youtube,Facebook,0,0,1,3,3,51,267,267,380,380,388
2023-12-05 20:54:23,Bing,Youtube,0,0,7,7,7,43,90,90,179,179,203
2023-12-05 20:54:23,Amazon,Youtube,0,5,11,12,12,47,92,92,160,160,167
2023-12-05 20:54:26,Youtube,Youtube,0,0,0,4,4,65,379,379,501,501,515
2023-12-05 20:54:30,Bing,cirtic,0,0,8,44,45,147,195,195,291,291,312
2023-12-05 20:54:34,Youtube,cirtic,0,0,1,3,3,56,411,412,523,523,540
2023-12-05 20:54:38,Bing,when would there be,0,0,6,46,46,82,147,147,317,317,347
2023-12-05 20:54:39,Amazon,when would there be,0,0,6,8,8,72,150,150,222,222,230
2023-12-05 20:54:42,Youtube,when would there be,0,0,1,5,6,102,372,372,488,488,498
2023-12-05 20:54:46,Bing,search the map for new,0,0,7,7,7,54,127,128,283,283,315
2023-12-05 20:54:51,Youtube,search the map for new,0,0,1,4,4,70,299,300,419,419,428
2023-12-05 20:54:55,Bing,suggestions on finals,0,0,6,52,52,107,197,198,348,348,369
2023-12-05 20:54:59,Youtube,suggestions on finals,0,0,3,5,6,55,408,408,523,523,544
2023-12-05 20:55:04,Bing,start,0,0,7,7,7,43,113,113,247,247,267
2023-12-05 20:55:05,Amazon,start,0,1,4,6,6,77,151,152,229,229,240
2023-12-05 20:55:10,Youtube,start,0,0,0,2,3,66,527,528,766,766,777
2023-12-05 20:55:14,Bing,ending,0,0,6,6,6,50,116,117,316,316,335
2023-12-05 20:55:14,Amazon,ending,0,1,3,4,4,71,134,135,211,211,219
2023-12-05 20:55:17,Youtube,ending,0,0,2,95,96,192,448,449,613,613,630
2023-12-05 20:55:22,Bing,safety,0,0,4,37,37,76,137,137,324,324,362
2023-12-05 20:55:23,Amazon,safety,0,5,8,47,49,101,146,146,221,221,229
2023-12-05 20:55:25,Youtube,safety,0,0,1,3,4,77,313,314,461,461,469
2023-12-05 20:55:30,Bing,data,0,0,9,9,9,57,115,115,217,217,229
2023-12-05 20:55:30,Amazon,data,0,1,4,5,6,46,104,105,178,178,190
2023-12-05 20:55:38,Bing,DDIO,0,0,7,43,44,82,146,146,395,395,433
2023-12-05 20:55:39,Amazon,DDIO,0,0,2,4,4,64,141,142,212,212,221
2023-12-05 20:55:42,Youtube,DDIO,0,0,1,3,3,64,294,295,412,412,420
2023-12-05 20:55:46,Bing,MSFG,0,0,7,7,8,59,165,166,435,435,472
2023-12-05 20:55:47,Amazon,MSFG,0,0,6,7,8,51,126,127,200,200,209
2023-12-05 20:55:52,Youtube,MSFG,0,0,1,3,4,56,313,313,593,593,603
2023-12-05 20:55:57,Bing,HOA,0,0,8,63,64,107,178,178,302,302,327
2023-12-05 20:55:57,Amazon,HOA,0,1,14,15,16,55,131,131,205,205,214
2023-12-05 20:56:00,Youtube,HOA,0,0,3,6,6,70,377,377,479,479,491
2023-12-05 20:56:05,Bing,FAFR,0,0,7,7,7,44,96,96,213,213,319
2023-12-05 20:56:05,Amazon,FAFR,0,1,4,5,6,64,128,128,294,305,303
2023-12-05 20:56:08,Youtube,FAFR,0,0,1,3,3,75,356,356,465,465,473
2023-12-05 20:56:12,Bing,WieSOichDichEmpfangen,0,0,5,81,81,128,182,182,295,295,316
2023-12-05 20:56:13,Amazon,WieSOichDichEmpfangen,0,1,4,6,6,55,114,115,190,190,197
2023-12-05 20:56:17,Youtube,WieSOichDichEmpfangen,0,0,4,6,6,64,317,317,436,436,445
2023-12-05 20:56:21,Bing,sagmichbitte,0,0,9,9,9,50,115,115,342,342,372
2023-12-05 20:56:22,Amazon,sagmichbitte,0,0,5,7,7,62,121,122,201,201,209
2023-12-05 20:56:26,Youtube,sagmichbitte,0,0,1,4,4,55,320,320,424,424,440
2023-12-05 20:56:30,Bing,ilAuraitSuffi,0,0,7,7,7,46,94,94,274,274,342
2023-12-05 20:56:30,Amazon,ilAuraitSuffi,0,1,3,70,71,106,172,173,253,253,261
2023-12-05 20:56:34,Youtube,ilAuraitSuffi,0,0,1,4,4,55,301,301,436,436,446
