dateTime,service site,searching string,navigationStart,fetchStart,domainLookupStart,domainLookupEnd,connectStart,secureConnectionStart,connectEnd,requestStart,responseStart,responseEnd,domLoading
2023-12-05 21:49:55,Bing,when would there be,0,0,6,6,6,60,159,159,233,233,347
2023-12-05 21:49:56,Amazon,when would there be,0,1,4,57,58,102,149,150,206,206,213
2023-12-05 21:49:59,Youtube,when would there be,0,0,1,5,5,54,270,270,368,368,379
2023-12-05 21:50:03,Bing,search the map for new,0,0,7,7,8,66,169,169,244,244,258
2023-12-05 21:50:04,Amazon,search the map for new,0,1,5,6,7,49,111,112,178,178,188
2023-12-05 21:50:06,Youtube,search the map for new,0,0,1,3,3,59,286,287,387,387,399
2023-12-05 21:50:10,Bing,suggestions on finals,0,0,7,7,8,53,130,130,210,210,222
2023-12-05 21:50:10,Amazon,suggestions on finals,0,1,5,6,6,47,89,89,157,157,165
2023-12-05 21:50:14,Youtube,suggestions on finals,0,0,1,5,5,69,291,291,392,392,402
2023-12-05 21:50:18,Bing,start,0,0,8,39,39,64,142,142,236,236,347
2023-12-05 21:50:18,Amazon,start,0,0,7,9,9,45,89,90,147,147,155
2023-12-05 21:50:21,Youtube,start,0,0,0,2,3,74,281,281,402,402,412
2023-12-05 21:50:25,Bing,ending,0,0,7,7,7,39,110,110,198,198,329
2023-12-05 21:50:25,Amazon,ending,0,1,3,6,7,54,107,108,162,164,170
2023-12-05 21:50:28,Youtube,ending,0,0,1,4,4,58,331,331,440,440,454
2023-12-05 21:50:33,Bing,safety,0,0,6,6,8,36,123,124,195,195,327
2023-12-05 21:50:33,Amazon,safety,0,6,28,29,30,71,155,155,255,255,263
2023-12-05 21:50:35,Youtube,safety,0,0,1,4,4,56,257,257,371,371,380
2023-12-05 21:50:40,Bing,data,0,0,6,7,7,43,134,134,207,207,342
2023-12-05 21:50:42,Youtube,data,0,0,1,4,4,66,289,289,406,406,422
2023-12-05 21:50:46,Bing,DDIO,0,0,9,9,9,88,158,158,220,220,270
2023-12-05 21:50:50,Youtube,DDIO,0,0,1,3,3,79,292,293,394,394,406
2023-12-05 21:50:54,Bing,MSFG,0,0,6,6,6,31,105,105,188,188,321
2023-12-05 21:50:54,Amazon,MSFG,0,1,5,6,7,43,90,90,142,143,151
2023-12-05 21:50:58,Youtube,MSFG,0,0,1,5,5,97,301,301,398,398,405
2023-12-05 21:51:02,Bing,HOA,0,0,5,5,6,43,115,115,182,182,312
2023-12-05 21:51:05,Youtube,HOA,0,0,2,5,5,54,273,273,382,382,396
2023-12-05 21:51:09,Bing,FAFR,0,0,5,6,6,48,117,117,186,186,330
