dateTime,service site,searching string,navigationStart,fetchStart,domainLookupStart,domainLookupEnd,connectStart,secureConnectionStart,connectEnd,requestStart,responseStart,responseEnd,domLoading
2023-12-05 21:21:37,Youtube,cirtic,0,0,2,4,5,70,434,434,552,552,565
2023-12-05 21:21:41,Bing,when would there be,0,0,7,7,7,74,210,210,346,346,359
2023-12-05 21:21:43,Amazon,when would there be,0,0,3,274,275,354,440,441,569,569,583
2023-12-05 21:21:50,Bing,search the map for new,0,0,6,6,7,58,193,193,299,299,312
2023-12-05 21:21:51,Amazon,search the map for new,0,0,4,5,6,74,184,185,292,292,299
2023-12-05 21:21:58,Bing,suggestions on finals,0,0,4,4,4,64,201,202,324,324,336
2023-12-05 21:22:09,Bing,start,0,0,6,105,106,189,341,341,456,456,468
2023-12-05 21:22:10,Amazon,start,0,1,5,6,7,96,206,206,308,308,315
2023-12-05 21:22:13,Youtube,start,0,0,2,4,5,66,413,413,547,547,555
2023-12-05 21:22:17,Bing,ending,0,0,7,7,7,59,195,195,313,313,331
2023-12-05 21:22:18,Amazon,ending,0,0,3,5,5,80,204,205,341,342,353
2023-12-05 21:22:21,Youtube,ending,0,0,1,2,3,58,363,364,492,492,502
2023-12-05 21:22:25,Bing,safety,0,0,6,97,97,163,299,300,419,419,438
2023-12-05 21:22:26,Amazon,safety,0,1,5,7,7,79,153,153,262,262,271
2023-12-05 21:22:29,Youtube,safety,0,0,4,5,5,77,394,395,508,508,524
2023-12-05 21:22:33,Bing,data,0,0,5,6,7,73,201,201,411,411,424
2023-12-05 21:22:34,Amazon,data,0,0,3,5,5,97,181,181,311,311,321
2023-12-05 21:22:37,Youtube,data,0,0,1,3,3,61,323,323,445,445,461
2023-12-05 21:22:41,Bing,DDIO,0,0,7,7,7,60,174,174,311,311,323
2023-12-05 21:22:42,Amazon,DDIO,0,0,4,4,5,78,152,152,258,259,266
2023-12-05 21:22:45,Youtube,DDIO,0,0,1,3,3,65,315,315,461,461,472
2023-12-05 21:22:49,Bing,MSFG,0,0,7,7,8,72,183,183,294,294,353
2023-12-05 21:22:50,Amazon,MSFG,0,1,5,6,8,78,178,178,302,302,309
2023-12-05 21:22:53,Youtube,MSFG,0,0,1,4,4,102,367,369,469,469,483
2023-12-05 21:22:57,Bing,HOA,0,0,9,9,9,66,248,249,391,391,403
